ORIGIN_FIPS,DESTINATION_FIPS,AGE_GROUP,SEX,MIGRATION_RATE
17,34,25-29,FEMALE,0.00010960547475479675
17,34,25-29,MALE,0.00014298157796960325
17,34,35-39,FEMALE,5.447713912817324e-05
17,34,35-39,MALE,7.106604239652675e-05
17,34,45-49,FEMALE,1.953436156485094e-05
17,34,45-49,MALE,2.548279497369653e-05
17,34,5-9,FEMALE,3.922066308602939e-05
17,34,5-9,MALE,5.116379733403081e-05
17,34,55-59,FEMALE,7.086843620407008e-06
17,34,55-59,MALE,9.24486742962869e-06
17,34,60-64,FEMALE,2.0651546945271753e-05
17,34,60-64,MALE,2.6940175902290597e-05
17,34,75-79,FEMALE,1.0608220295634057e-05
17,34,75-79,MALE,1.3838543017236908e-05
17,35,0-4,FEMALE,9.403761350660532e-06
17,35,0-4,MALE,2.1799628585622144e-05
17,35,20-24,FEMALE,2.9910206443972194e-05
17,35,20-24,MALE,6.9337296756481e-05
17,35,25-29,FEMALE,2.503572126851878e-05
17,35,25-29,MALE,5.803735384974809e-05
17,35,45-49,FEMALE,7.704610589719267e-06
17,35,45-49,MALE,1.7860688185258303e-05
17,35,5-9,FEMALE,8.131090285182271e-07
17,35,5-9,MALE,1.8849345661104355e-06
17,35,55-59,FEMALE,7.382828282892849e-06
17,35,55-59,MALE,1.7114738292160696e-05
17,35,60-64,FEMALE,4.097917427187365e-07
17,35,60-64,MALE,9.499717672116166e-07
17,35,65-69,FEMALE,2.9484899518299725e-05
17,35,65-69,MALE,6.835135797424028e-05
17,36,0-4,FEMALE,0.00011632199472854662
17,36,0-4,MALE,0.00010459800602025335
17,36,20-24,FEMALE,0.0005149392327621733
17,36,20-24,MALE,0.00046303897293212645
17,36,25-29,FEMALE,0.0006844849942873537
17,36,25-29,MALE,0.0006154963704011462
17,36,35-39,FEMALE,0.00017710564752410483
17,36,35-39,MALE,0.0001592553293912951
17,36,45-49,FEMALE,5.998928793301303e-05
17,36,45-49,MALE,5.394302182498696e-05
17,36,5-9,FEMALE,5.066852835852969e-05
17,36,5-9,MALE,4.556169318322594e-05
17,36,55-59,FEMALE,4.9138335796573066e-05
17,36,55-59,MALE,4.418572734648804e-05
17,36,60-64,FEMALE,2.4342720044063838e-05
17,36,60-64,MALE,2.1889239293568162e-05
17,36,65-69,FEMALE,4.493788568684732e-05
17,36,65-69,MALE,4.040863680664499e-05
17,36,75-79,FEMALE,1.016215537740931e-05
17,36,75-79,MALE,9.137920922225659e-06
17,37,0-4,FEMALE,0.00014319427028190336
17,37,0-4,MALE,0.00015885454430129666
17,37,20-24,FEMALE,0.000297108039633523
17,37,20-24,MALE,0.0003296009131602771
17,37,25-29,FEMALE,0.00017908620805787755
17,37,25-29,MALE,0.0001986717619055225
17,37,35-39,FEMALE,0.00014121270085838293
17,37,35-39,MALE,0.00015665626285361707
17,37,45-49,FEMALE,5.269525877177411e-05
17,37,45-49,MALE,5.845821416282589e-05
17,37,5-9,FEMALE,5.649266870291562e-05
17,37,5-9,MALE,6.267092339308438e-05
17,37,55-59,FEMALE,7.189447375389787e-05
17,37,55-59,MALE,7.975712885350214e-05
17,37,60-64,FEMALE,5.866151565084256e-05
17,37,60-64,MALE,6.507696375275743e-05
17,37,65-69,FEMALE,5.9210909060208995e-06
17,37,65-69,MALE,6.568644093026759e-06
17,37,75-79,FEMALE,3.04990474903302e-06
17,37,75-79,MALE,3.3834540175119707e-06
17,38,0-4,FEMALE,9.361016980884805e-06
17,38,0-4,MALE,1.560169496814134e-05
17,38,20-24,FEMALE,4.181776820243814e-06
17,38,20-24,MALE,6.96962803373969e-06
17,38,35-39,FEMALE,3.108970297193873e-06
17,38,35-39,MALE,5.181617161989789e-06
17,38,5-9,FEMALE,2.0235326959714967e-06
17,38,5-9,MALE,3.3725544932858284e-06
17,39,0-4,FEMALE,0.000149616227834428
17,39,0-4,MALE,0.00014369563756657196
17,39,20-24,FEMALE,0.0006410657407803348
17,39,20-24,MALE,0.0006156975862635652
17,39,25-29,FEMALE,0.00045524456020429435
17,39,25-29,MALE,0.0004372296927554057
17,39,35-39,FEMALE,0.00015526353058810443
17,39,35-39,MALE,0.00014911946612759558
17,39,45-49,FEMALE,8.53313478444302e-05
17,39,45-49,MALE,8.195462892226981e-05
17,39,5-9,FEMALE,0.00010528329463452796
17,39,5-9,MALE,0.00010111704035447204
17,39,55-59,FEMALE,7.5571221473972e-05
17,39,55-59,MALE,7.258072876562799e-05
17,39,60-64,FEMALE,8.115182915789699e-05
17,39,60-64,MALE,7.794050150390301e-05
17,39,65-69,FEMALE,3.1854610359086634e-05
17,39,65-69,MALE,3.0594064636151654e-05
17,39,75-79,FEMALE,8.59781570191797e-05
17,39,75-79,MALE,8.257584266422029e-05
17,40,0-4,FEMALE,7.739761482608106e-06
17,40,0-4,MALE,7.237865686807579e-06
17,40,20-24,FEMALE,6.281171372515202e-05
17,40,20-24,MALE,5.873859918324796e-05
17,40,25-29,FEMALE,4.5828983024989835e-05
17,40,25-29,MALE,4.285713770937615e-05
17,40,35-39,FEMALE,9.792460067687835e-06
17,40,35-39,MALE,9.157454124731967e-06
17,40,45-49,FEMALE,7.75427799282446e-06
17,40,45-49,MALE,7.251440853358026e-06
17,40,5-9,FEMALE,1.4871755874919661e-05
17,40,5-9,MALE,1.3907375801119408e-05
17,40,55-59,FEMALE,2.290718957307854e-05
17,40,55-59,MALE,2.142174041987549e-05
17,40,60-64,FEMALE,1.4755952163318275e-05
17,40,60-64,MALE,1.3799081545219136e-05
17,40,65-69,FEMALE,1.3446106535570857e-05
17,40,65-69,MALE,1.2574174712445098e-05
17,40,75-79,FEMALE,1.6622346724847287e-05
17,40,75-79,MALE,1.5544447107877664e-05
17,41,0-4,FEMALE,2.394734762055289e-05
17,41,0-4,MALE,1.8489262692791543e-05
17,41,20-24,FEMALE,5.537694423309365e-05
17,41,20-24,MALE,4.275541848196118e-05
17,41,25-29,FEMALE,0.00010706117456633297
17,41,25-29,MALE,8.265976725776703e-05
17,41,35-39,FEMALE,1.670875171206629e-05
17,41,35-39,MALE,1.290048921358964e-05
17,41,55-59,FEMALE,2.2382021092228526e-05
17,41,55-59,MALE,1.728070574357245e-05
17,41,60-64,FEMALE,2.3787116963910245e-05
17,41,60-64,MALE,1.8365551843930698e-05
17,41,75-79,FEMALE,2.6138881470759648e-05
17,41,75-79,MALE,2.0181301648364282e-05
17,42,0-4,FEMALE,1.774063117492346e-05
17,42,0-4,MALE,1.8455301151164453e-05
17,42,20-24,FEMALE,0.00010056728038347317
17,42,20-24,MALE,0.00010461856892972684
17,42,25-29,FEMALE,0.00017331989634099002
17,42,25-29,MALE,0.00018030197747321002
17,42,35-39,FEMALE,5.2534565397953075e-05
17,42,35-39,MALE,5.465088675284692e-05
17,42,45-49,FEMALE,3.5684008657231486e-05
17,42,45-49,MALE,3.712151611498726e-05
17,42,5-9,FEMALE,3.878999106857531e-05
17,42,5-9,MALE,4.0352621040532134e-05
17,42,55-59,FEMALE,4.231016033437155e-05
17,42,55-59,MALE,4.401459807295998e-05
17,42,60-64,FEMALE,2.332602443864264e-05
17,42,60-64,MALE,2.4265698408919712e-05
17,42,65-69,FEMALE,6.121565818348562e-06
17,42,65-69,MALE,6.368169180699097e-06
17,42,75-79,FEMALE,5.045068338177907e-06
17,42,75-79,MALE,5.2483056882940785e-06
17,44,0-4,FEMALE,7.4740427492350465e-06
17,44,0-4,MALE,6.2554488227293315e-06
17,44,20-24,FEMALE,3.278117119206512e-05
17,44,20-24,MALE,2.7436415019445804e-05
17,44,25-29,FEMALE,1.5583674574400618e-05
17,44,25-29,MALE,1.3042858067704863e-05
17,44,35-39,FEMALE,2.256609604274843e-06
17,44,35-39,MALE,1.888684125316988e-06
17,44,45-49,FEMALE,2.7229312304709844e-06
17,44,45-49,MALE,2.2789750515898453e-06
17,44,5-9,FEMALE,2.2031361896967778e-06
17,44,5-9,MALE,1.8439292022462163e-06
17,45,0-4,FEMALE,1.537064696632306e-05
17,45,0-4,MALE,1.832901416486223e-05
17,45,20-24,FEMALE,7.222449960578912e-05
17,45,20-24,MALE,8.612544932071088e-05
17,45,25-29,FEMALE,6.221161264239846e-05
17,45,25-29,MALE,7.418539582880152e-05
17,45,35-39,FEMALE,2.079766644102466e-05
17,45,35-39,MALE,2.4800564584485476e-05
17,45,45-49,FEMALE,2.0025655748852952e-05
17,45,45-49,MALE,2.3879966060347664e-05
17,45,5-9,FEMALE,3.117510423208335e-05
17,45,5-9,MALE,3.717533349850944e-05
17,45,55-59,FEMALE,6.916933783050831e-06
17,45,55-59,MALE,8.248226477696599e-06
17,45,60-64,FEMALE,2.046651679927613e-05
17,45,60-64,MALE,2.4405679028425513e-05
17,45,65-69,FEMALE,4.0351298744537714e-05
17,45,65-69,MALE,4.8117657498716524e-05
17,46,25-29,MALE,6.735654739318936e-06
17,47,0-4,FEMALE,6.719744536177846e-05
17,47,0-4,MALE,6.510492796802155e-05
17,47,20-24,FEMALE,0.0001767133276986059
17,47,20-24,MALE,0.00017121050374559408
17,47,25-29,FEMALE,0.00022151580504902173
17,47,25-29,MALE,0.00021461783932187828
17,47,35-39,FEMALE,0.00013534895628146575
17,47,35-39,MALE,0.00013113421204943423
17,47,45-49,FEMALE,7.988488316104298e-05
17,47,45-49,MALE,7.739728104145702e-05
17,47,5-9,FEMALE,0.00013383831374025884
17,47,5-9,MALE,0.00012967061066844116
17,47,55-59,FEMALE,5.273255161435786e-05
17,47,55-59,MALE,5.109046863224214e-05
17,47,60-64,FEMALE,6.837285344560913e-05
17,47,60-64,MALE,6.624373403749087e-05
17,47,65-69,FEMALE,3.0660914159106453e-05
17,47,65-69,MALE,2.9706138336290563e-05
17,47,75-79,FEMALE,3.921065933987314e-05
17,47,75-79,MALE,3.7989645858666744e-05
17,48,0-4,FEMALE,0.0006899818727836684
17,48,0-4,MALE,0.0006355381317095318
17,48,20-24,FEMALE,0.0008294939193019929
17,48,20-24,MALE,0.0007640418343322073
17,48,25-29,FEMALE,0.0010498014868976053
17,48,25-29,MALE,0.0009669658029667946
17,48,35-39,FEMALE,0.0007774164864873088
17,48,35-39,MALE,0.0007160736258026914
17,48,45-49,FEMALE,0.0005337535863046645
17,48,45-49,MALE,0.0004916372015177354
17,48,5-9,FEMALE,0.00047797462893774145
17,48,5-9,MALE,0.00044025954110085865
17,48,55-59,FEMALE,0.0002945077889036361
17,48,55-59,MALE,0.00027126934390116393
17,48,60-64,FEMALE,0.0002342840758732709
17,48,60-64,MALE,0.00021579764591362914
17,48,65-69,FEMALE,0.0003266936436108881
17,48,65-69,MALE,0.0003009155400912119
17,48,75-79,FEMALE,0.00010582206900948421
17,48,75-79,MALE,9.747206801331581e-05
17,49,0-4,FEMALE,1.76835461404527e-05
17,49,0-4,MALE,2.1008657380537822e-05
17,49,20-24,FEMALE,0.0001253748962918918
17,49,20-24,MALE,0.0001489496631160082
17,49,25-29,FEMALE,6.310729645410938e-05
17,49,25-29,MALE,7.497362570189062e-05
17,49,35-39,FEMALE,2.7064696783607375e-06
17,49,35-39,MALE,3.215378506770449e-06
17,49,45-49,FEMALE,1.0668128242207864e-05
17,49,45-49,MALE,1.2674101074076008e-05
17,49,5-9,FEMALE,1.7674293391376044e-05
17,49,5-9,MALE,2.0997664798301457e-05
17,49,55-59,FEMALE,5.86465181958592e-06
17,49,55-59,MALE,6.967406862584983e-06
17,49,60-64,FEMALE,5.59308974983071e-06
17,49,60-64,MALE,6.644781839542466e-06
17,49,65-69,FEMALE,1.0465031864436417e-05
17,49,65-69,MALE,1.2432815633817624e-05
17,49,75-79,FEMALE,2.352196799018012e-06
17,49,75-79,MALE,2.79449021421798e-06
17,50,20-24,FEMALE,4.934160762199328e-05
17,50,20-24,MALE,2.3142523928899502e-05
17,50,25-29,FEMALE,1.1462785926853009e-06
17,50,25-29,MALE,5.376350921444331e-07
17,50,5-9,FEMALE,6.122066791024877e-06
17,50,5-9,MALE,2.8714118577373315e-06
17,51,0-4,FEMALE,0.00012011989319868657
17,51,0-4,MALE,0.0001769363789947134
17,51,20-24,FEMALE,0.0006019869264153598
17,51,20-24,MALE,0.0008867256215913401
17,51,25-29,FEMALE,0.00023582526432098356
17,51,25-29,MALE,0.0003473701751916164
17,51,35-39,FEMALE,0.00010392576011519592
17,51,35-39,MALE,0.00015308245111940406
17,51,45-49,FEMALE,3.078859130396027e-05
17,51,45-49,MALE,4.5351537656299026e-05
17,51,5-9,FEMALE,6.546006371906994e-05
17,51,5-9,MALE,9.642255195863004e-05
17,51,55-59,FEMALE,1.4623170925663948e-05
17,51,55-59,MALE,2.1539903542272226e-05
17,51,60-64,FEMALE,3.738940084986202e-05
17,51,60-64,MALE,5.507451782540198e-05
17,51,65-69,FEMALE,1.8518289317112075e-05
17,51,65-69,MALE,2.7277405679396e-05
17,53,0-4,FEMALE,9.619162533234895e-05
17,53,0-4,MALE,0.00011848769742925103
17,53,20-24,FEMALE,0.0002348413063760154
17,53,20-24,MALE,0.0002892747217611845
17,53,25-29,FEMALE,0.0002950146820950397
17,53,25-29,MALE,0.0003633955686733602
17,53,35-39,FEMALE,0.00014275344298623143
17,53,35-39,MALE,0.00017584198937376853
17,53,45-49,FEMALE,6.250486317057268e-05
17,53,45-49,MALE,7.69927453624273e-05
17,53,5-9,FEMALE,8.260923785531037e-05
17,53,5-9,MALE,0.0001017570744442896
17,53,55-59,FEMALE,7.3177696396302375e-06
17,53,55-59,MALE,9.013941410405458e-06
17,53,60-64,FEMALE,5.7880734569549835e-05
17,53,60-64,MALE,7.129679887375014e-05
17,53,65-69,FEMALE,5.59629075624984e-06
17,53,65-69,MALE,6.893444242797817e-06
17,53,75-79,FEMALE,3.632079640720622e-05
17,53,75-79,MALE,4.4739524051260645e-05
17,54,25-29,FEMALE,4.4904364928792906e-06
17,55,0-4,FEMALE,0.0008468146450103047
17,55,0-4,MALE,0.0008331758691590952
17,55,20-24,FEMALE,0.002048280744046174
17,55,20-24,MALE,0.0020152911847453256
17,55,25-29,FEMALE,0.0012502708446180415
17,55,25-29,MALE,0.0012301340131360583
17,55,35-39,FEMALE,0.0006023653224156884
17,55,35-39,MALE,0.0005926636413437116
17,55,45-49,FEMALE,0.00041432653264968474
17,55,45-49,MALE,0.0004076533997022153
17,55,5-9,FEMALE,0.0004898171756934408
17,55,5-9,MALE,0.0004819281923052591
17,55,55-59,FEMALE,0.0003692706800834313
17,55,55-59,MALE,0.0003633232155895687
17,55,60-64,FEMALE,0.000352981660781801
17,55,60-64,MALE,0.000347296546832299
17,55,65-69,FEMALE,0.0002665122775746305
17,55,65-69,MALE,0.0002622198373849695
17,55,75-79,FEMALE,0.0003015798010747601
17,55,75-79,MALE,0.00029672256421383995
18,01,0-4,FEMALE,2.2832859910339967e-05
18,01,0-4,MALE,1.9928680360340582e-05
18,01,20-24,FEMALE,3.6996478735732964e-05
18,01,20-24,MALE,3.229078626495991e-05
18,01,25-29,FEMALE,4.0650224295384897e-05
18,01,25-29,MALE,3.5479801029743834e-05
18,01,35-39,FEMALE,4.5817283238717445e-05
18,01,35-39,MALE,3.9989646335547243e-05
18,01,45-49,FEMALE,7.665335625789363e-06
18,01,45-49,MALE,6.690358726017908e-06
18,01,5-9,FEMALE,1.5967248741327694e-05
18,01,5-9,MALE,1.393632675229917e-05
18,01,55-59,FEMALE,1.6772026995460187e-05
18,01,55-59,MALE,1.4638742860072705e-05
18,01,60-64,FEMALE,8.069926917548009e-05
18,01,60-64,MALE,7.04348884470199e-05
18,01,65-69,FEMALE,5.9348548031055745e-05
18,01,65-69,MALE,5.179982920254426e-05
18,04,0-4,FEMALE,0.0001107076018794354
18,04,0-4,MALE,0.0001482372808707646
18,04,20-24,FEMALE,0.00025044582274225206
18,04,20-24,MALE,0.0003353465086271479
18,04,25-29,FEMALE,0.0002558079843551712
18,04,25-29,MALE,0.0003425264334344287
18,04,35-39,FEMALE,0.0001927271749089921
18,04,35-39,MALE,0.00025806134243180787
18,04,45-49,FEMALE,6.420810751002408e-05
18,04,45-49,MALE,8.59745410934759e-05
18,04,5-9,FEMALE,0.00019907727488686704
18,04,5-9,MALE,0.0002665641149424329
18,04,55-59,FEMALE,0.0001055147904078809
18,04,55-59,MALE,0.0001412841155998191
18,04,60-64,FEMALE,3.119340456395361e-05
18,04,60-64,MALE,4.176791290897903e-05
18,04,65-69,FEMALE,0.00012588538960674515
18,04,65-69,MALE,0.00016856031148595484
18,04,75-79,FEMALE,0.0001901083829572692
18,04,75-79,MALE,0.0002545547846932308
18,05,0-4,FEMALE,3.167521501531893e-05
18,05,0-4,MALE,2.534017201225514e-05
18,05,25-29,FEMALE,2.973829114262841e-05
18,05,25-29,MALE,2.3790632914102727e-05
18,05,35-39,FEMALE,1.1414067314260563e-05
18,05,35-39,MALE,9.131253851408448e-06
18,05,5-9,FEMALE,1.1866498211756692e-05
18,05,5-9,MALE,9.493198569405353e-06
18,05,55-59,FEMALE,1.869688681876958e-05
18,05,55-59,MALE,1.4957509455015662e-05
18,06,0-4,FEMALE,0.00010431046059302455
18,06,0-4,MALE,0.00012375108751717543
18,06,20-24,FEMALE,0.0006731832350075234
18,06,20-24,MALE,0.0007986462427343765
18,06,25-29,FEMALE,0.0005266561410524358
18,06,25-29,MALE,0.0006248104919900641
18,06,35-39,FEMALE,0.00019180913332608575
18,06,35-39,MALE,0.0002275571281143142
18,06,45-49,FEMALE,7.020555002012262e-05
18,06,45-49,MALE,8.328995112607735e-05
18,06,5-9,FEMALE,0.00019812479441817422
18,06,5-9,MALE,0.00023504985630372574
18,06,55-59,FEMALE,0.00010774959320282638
18,06,55-59,MALE,0.0001278311807135736
18,06,60-64,FEMALE,0.00012394921211124186
18,06,60-64,MALE,0.0001470499670738581
18,06,65-69,FEMALE,4.548563288501194e-05
18,06,65-69,MALE,5.396291516618651e-05
18,06,75-79,FEMALE,0.00013596712406024002
18,06,75-79,MALE,0.00016130769026785993
18,08,0-4,FEMALE,0.0001283024158766189
18,08,0-4,MALE,0.00013776939025198108
18,08,20-24,FEMALE,0.00028551212961210954
18,08,20-24,MALE,0.00030657904403009047
18,08,25-29,FEMALE,0.0002059237437417336
18,08,25-29,MALE,0.00022111811706636639
18,08,35-39,FEMALE,4.429080581759666e-05
18,08,35-39,MALE,4.755886527598244e-05
18,08,45-49,FEMALE,5.005467902409129e-05
18,08,45-49,MALE,5.374803398120871e-05
18,08,5-9,FEMALE,2.719161399219842e-05
18,08,5-9,MALE,2.9197985510069376e-05
18,08,55-59,FEMALE,2.488366565936243e-05
18,08,55-59,MALE,2.6719741960441606e-05
18,08,60-64,FEMALE,1.1308711426131716e-05
18,08,60-64,MALE,1.2143140618739494e-05
18,08,65-69,FEMALE,2.068649572997133e-05
18,08,65-69,MALE,2.22128779391731e-05
18,08,75-79,FEMALE,2.2887625170749637e-05
18,08,75-79,MALE,2.45764208144166e-05
18,11,0-4,FEMALE,1.0839340057894908e-05
18,11,0-4,MALE,1.5292712329743207e-05
18,11,20-24,FEMALE,4.52868531252434e-05
18,11,20-24,MALE,6.389307960305659e-05
18,11,25-29,FEMALE,8.585282096297556e-05
18,11,25-29,MALE,0.00012112568538962445
18,11,35-39,FEMALE,1.554014362426903e-05
18,11,35-39,MALE,2.1924853795480342e-05
18,11,45-49,FEMALE,1.8321885445294462e-06
18,11,45-49,MALE,2.58494817910356e-06
18,11,60-64,FEMALE,5.404231714520161e-06
18,11,60-64,MALE,7.624574977074956e-06
18,12,0-4,FEMALE,0.00017826051604834362
18,12,0-4,MALE,0.00020184206413545637
18,12,20-24,FEMALE,0.0002944184410955289
18,12,20-24,MALE,0.0003333661720924711
18,12,25-29,FEMALE,0.0003252362139357687
18,12,25-29,MALE,0.00036826073551023136
18,12,35-39,FEMALE,0.00019384047306499535
18,12,35-39,MALE,0.00021948304685610463
18,12,45-49,FEMALE,0.00019990446629695373
18,12,45-49,MALE,0.0002263492275335463
18,12,5-9,FEMALE,0.0001991433483872103
18,12,5-9,MALE,0.00022548742362228972
18,12,55-59,FEMALE,0.00023780080804852784
18,12,55-59,MALE,0.0002692587624764721
18,12,60-64,FEMALE,0.0004546026026952172
18,12,60-64,MALE,0.0005147406151593828
18,12,65-69,FEMALE,0.0004481038677781341
18,12,65-69,MALE,0.0005073821821254659
18,12,75-79,FEMALE,0.00031397877516820043
18,12,75-79,MALE,0.0003555140839908996
18,13,0-4,FEMALE,6.728994717136255e-05
18,13,0-4,MALE,4.674082688373745e-05
18,13,20-24,FEMALE,0.0003456780448775115
18,13,20-24,MALE,0.00024011428649188852
18,13,25-29,FEMALE,0.0001389854397443356
18,13,25-29,MALE,9.65418261052644e-05
18,13,35-39,FEMALE,8.629338365520871e-05
18,13,35-39,MALE,5.994096111219129e-05
18,13,45-49,FEMALE,4.4311645581319885e-05
18,13,45-49,MALE,3.077967872044122e-05
18,13,5-9,FEMALE,0.0001744453061724585
18,13,5-9,MALE,0.00012117289727874151
18,13,55-59,FEMALE,4.3691061868581756e-05
18,13,55-59,MALE,3.034860993374578e-05
18,13,60-64,FEMALE,0.0001645305421690398
18,13,60-64,MALE,0.0001142859210310602
18,13,65-69,FEMALE,6.789040466418427e-05
18,13,65-69,MALE,4.715791563031574e-05
18,15,0-4,FEMALE,4.950437795807329e-06
18,15,0-4,MALE,4.552126708788348e-06
18,15,20-24,FEMALE,8.859868562144371e-05
18,15,20-24,MALE,8.147005574385629e-05
18,15,25-29,FEMALE,4.0899944369095174e-05
18,15,25-29,MALE,3.7609144247443836e-05
18,15,35-39,FEMALE,2.3924914326770603e-05
18,15,35-39,MALE,2.1999921220018943e-05
18,15,45-49,FEMALE,1.0355143876061808e-05
18,15,45-49,MALE,9.52197138028672e-06
18,15,5-9,FEMALE,5.252183165394611e-05
18,15,5-9,MALE,4.829593715305389e-05
18,16,35-39,MALE,2.4170966077257655e-05
18,17,0-4,FEMALE,0.0006616969764340456
18,17,0-4,MALE,0.0005807633325417543
18,17,20-24,FEMALE,0.003467511190238355
18,17,20-24,MALE,0.0030433921057358452
18,17,25-29,FEMALE,0.0020962804965534783
18,17,25-29,MALE,0.0018398797190847217
18,17,35-39,FEMALE,0.0007260219301309725
18,17,35-39,MALE,0.0006372205566263274
18,17,45-49,FEMALE,0.00048636575280292416
18,17,45-49,MALE,0.00042687726480817575
18,17,5-9,FEMALE,0.0005601311867296688
18,17,5-9,MALE,0.0004916202827747312
18,17,55-59,FEMALE,0.00046122673803041875
18,17,55-59,MALE,0.00040481305941498114
18,17,60-64,FEMALE,0.00034138652080781967
18,17,60-64,MALE,0.0002996307684185803
18,17,65-69,FEMALE,0.00040916748893779655
18,17,65-69,MALE,0.0003591212940459034
18,17,75-79,FEMALE,0.00022351005384269946
18,17,75-79,MALE,0.0001961720369735005
18,19,0-4,FEMALE,1.3824322356853198e-05
18,19,0-4,MALE,1.2307730030784914e-05
18,19,20-24,FEMALE,0.00010329820129055088
18,19,20-24,MALE,9.19659091658491e-05
18,19,25-29,FEMALE,0.0001258566964428951
18,19,25-29,MALE,0.0001120496326981049
18,19,35-39,FEMALE,3.068849443023249e-05
18,19,35-39,MALE,2.7321824155185888e-05
18,19,45-49,FEMALE,3.5051163063650307e-06
18,19,45-49,MALE,3.1205887790844787e-06
18,19,5-9,FEMALE,2.5763227126492683e-05
18,19,5-9,MALE,2.2936881534556776e-05
18,19,55-59,FEMALE,1.8990695040207387e-05
18,19,55-59,MALE,1.6907327651830204e-05
18,20,20-24,FEMALE,3.280647017078261e-05
18,20,20-24,MALE,1.9683882102469567e-05
18,20,45-49,FEMALE,3.450888065338286e-05
18,20,45-49,MALE,2.0705328392029718e-05
18,20,5-9,FEMALE,2.669962097645255e-06
18,20,5-9,MALE,1.6019772585871532e-06
18,21,0-4,FEMALE,0.0003819415316203099
18,21,0-4,MALE,0.0003402533707288901
18,21,20-24,FEMALE,0.0008394672175532964
18,21,20-24,MALE,0.0007478410351898035
18,21,25-29,FEMALE,0.0007964383659965733
18,21,25-29,MALE,0.0007095086974661267
18,21,35-39,FEMALE,0.00030232051633324826
18,21,35-39,MALE,0.00026932283139385167
18,21,45-49,FEMALE,0.00020323689980334967
18,21,45-49,MALE,0.0001810539951526503
18,21,5-9,FEMALE,0.00022637854649921858
18,21,5-9,MALE,0.00020166977699518138
18,21,55-59,FEMALE,0.00021476899588851104
18,21,55-59,MALE,0.00019132738581508892
18,21,60-64,FEMALE,0.0001915542989802712
18,21,60-64,MALE,0.0001706465270460288
18,21,65-69,FEMALE,0.00012065813249423883
18,21,65-69,MALE,0.00010748853656436116
18,21,75-79,FEMALE,0.00011229813598921315
18,21,75-79,MALE,0.00010004101710228684
18,22,25-29,FEMALE,1.0943691140487257e-05
18,22,25-29,MALE,4.377476456194903e-05
18,22,35-39,FEMALE,2.4170966077257656e-06
18,22,35-39,MALE,9.668386430903062e-06
18,24,20-24,FEMALE,0.0001383013659232102
18,24,20-24,MALE,0.0001787403618071898
18,24,25-29,FEMALE,4.410674099570893e-05
18,24,25-29,MALE,5.700344888919107e-05
18,24,35-39,FEMALE,1.528875265014295e-05
18,24,35-39,MALE,1.9759148161880658e-05
18,24,45-49,FEMALE,1.1561179281753737e-05
18,24,45-49,MALE,1.4941641060044304e-05
18,24,5-9,FEMALE,1.3790081789225742e-05
18,24,5-9,MALE,1.7822269446894087e-05
18,25,20-24,FEMALE,1.634525155671736e-05
18,25,20-24,MALE,1.0949731625373767e-05
18,25,25-29,FEMALE,7.906927503104419e-05
18,25,25-29,MALE,5.296873764215582e-05
18,25,35-39,FEMALE,1.3027026484661538e-05
18,25,35-39,MALE,8.726842984870352e-06
18,25,45-49,FEMALE,9.258010400405225e-06
18,25,45-49,MALE,6.201968132310296e-06
18,25,5-9,FEMALE,4.093113987831982e-06
18,25,5-9,MALE,2.7419889821398716e-06
18,25,55-59,FEMALE,1.0748535864185674e-05
18,25,55-59,MALE,7.200475481833122e-06
18,26,0-4,FEMALE,0.0002019027046088458
18,26,0-4,MALE,0.00022808833922405416
18,26,20-24,FEMALE,0.0008074322787943803
18,26,20-24,MALE,0.0009121516616773196
18,26,25-29,FEMALE,0.0005591042641241196
18,26,25-29,MALE,0.0006316169132266801
18,26,35-39,FEMALE,0.00037112865547738914
18,26,35-39,MALE,0.0004192619352489108
18,26,45-49,FEMALE,0.0002416292435543014
18,26,45-49,MALE,0.0002729671847488985
18,26,5-9,FEMALE,0.0003975680318080599
18,26,5-9,MALE,0.0004491303485971401
18,26,55-59,FEMALE,0.00015381055088751117
18,26,55-59,MALE,0.00017375890617728882
18,26,60-64,FEMALE,0.00019209542217872463
18,26,60-64,MALE,0.00021700910793727535
18,26,65-69,FEMALE,7.416449029662579e-05
18,26,65-69,MALE,8.378320366697419e-05
18,26,75-79,FEMALE,6.451438645230551e-05
18,26,75-79,MALE,7.288153613629448e-05
18,27,0-4,FEMALE,3.6861769262032565e-05
18,27,0-4,MALE,4.153438790088178e-05
18,27,20-24,FEMALE,7.60171538749245e-05
18,27,20-24,MALE,8.56531311266755e-05
18,27,25-29,FEMALE,7.494837137239998e-05
18,27,25-29,MALE,8.444886915200001e-05
18,27,35-39,FEMALE,1.5342960917252625e-05
18,27,35-39,MALE,1.7287843287045214e-05
18,27,45-49,FEMALE,7.684647796677085e-05
18,27,45-49,MALE,8.658758080762914e-05
18,27,5-9,FEMALE,4.820784545042715e-05
18,27,5-9,MALE,5.431869909907285e-05
18,27,65-69,FEMALE,2.0171228678869234e-05
18,27,65-69,MALE,2.2728144990275198e-05
18,27,75-79,FEMALE,2.4666745403932677e-05
18,27,75-79,MALE,2.779351594809316e-05
18,29,0-4,FEMALE,9.410857769946546e-06
18,29,0-4,MALE,1.434555349154265e-05
18,29,20-24,FEMALE,0.0002145890511794273
18,29,20-24,MALE,0.0003271113842804727
