ORIGIN_FIPS,DESTINATION_FIPS,AGE_GROUP,SEX,MIGRATION_RATE
12,23,45-49,MALE,3.229508777141819e-05
12,23,5-9,FEMALE,1.7905863921292383e-05
12,23,5-9,MALE,1.676480396552375e-05
12,23,55-59,FEMALE,3.2742382906288985e-05
12,23,55-59,MALE,3.065585850539803e-05
12,23,60-64,FEMALE,3.63248367846857e-05
12,23,60-64,MALE,3.4010018754289064e-05
12,23,65-69,FEMALE,0.00010185607979656429
12,23,65-69,MALE,9.536525118207734e-05
12,23,75-79,FEMALE,7.128730664090513e-05
12,23,75-79,MALE,6.67444880804553e-05
12,24,0-4,FEMALE,6.999404416705317e-05
12,24,0-4,MALE,7.110066937127537e-05
12,24,20-24,FEMALE,0.00027260595017989276
12,24,20-24,MALE,0.0002769159256768081
12,24,25-29,FEMALE,0.00022887220407294143
12,24,25-29,MALE,0.0002324907369436599
12,24,35-39,FEMALE,9.242702366692419e-05
12,24,35-39,MALE,9.388832048379256e-05
12,24,45-49,FEMALE,6.297483102816852e-05
12,24,45-49,MALE,6.397048053059016e-05
12,24,5-9,FEMALE,5.598807097854926e-05
12,24,5-9,MALE,5.687325787149075e-05
12,24,55-59,FEMALE,6.947312490259175e-05
12,24,55-59,MALE,7.057151422911494e-05
12,24,60-64,FEMALE,6.869350541873357e-05
12,24,60-64,MALE,6.977956874551197e-05
12,24,65-69,FEMALE,2.3631489014629152e-05
12,24,65-69,MALE,2.400510939430708e-05
12,24,75-79,FEMALE,8.047208039561807e-05
12,24,75-79,MALE,8.174436625167528e-05
12,25,0-4,FEMALE,4.433092342035541e-05
12,25,0-4,MALE,3.5942337082525726e-05
12,25,20-24,FEMALE,8.791619352514605e-05
12,25,20-24,MALE,7.128011823102311e-05
12,25,25-29,FEMALE,7.190487492217297e-05
12,25,25-29,MALE,5.8298565717286645e-05
12,25,35-39,FEMALE,4.461409456906055e-05
12,25,35-39,MALE,3.6171924740384734e-05
12,25,45-49,FEMALE,3.4617823034355184e-05
12,25,45-49,MALE,2.8067212874539354e-05
12,25,5-9,FEMALE,4.468532291646052e-05
12,25,5-9,MALE,3.622967479552808e-05
12,25,55-59,FEMALE,1.8778971759948025e-05
12,25,55-59,MALE,1.5225492297084932e-05
12,25,60-64,FEMALE,3.481003957131637e-05
12,25,60-64,MALE,2.8223056945252368e-05
12,25,65-69,FEMALE,2.3648434562468703e-05
12,25,65-69,MALE,1.917352360244355e-05
12,25,75-79,FEMALE,4.961549406356082e-05
12,25,75-79,MALE,4.02269268167268e-05
12,26,0-4,FEMALE,0.00018447563778410762
12,26,0-4,MALE,0.0001832556457486401
12,26,20-24,FEMALE,0.00031328764923488697
12,26,20-24,MALE,0.0003112157852127975
12,26,25-29,FEMALE,0.0003192313366407232
12,26,25-29,MALE,0.0003171201652532628
12,26,35-39,FEMALE,0.00011247939420908362
12,26,35-39,MALE,0.00011173553465810117
12,26,45-49,FEMALE,9.794256139820553e-05
12,26,45-49,MALE,9.729483822849933e-05
12,26,5-9,FEMALE,0.00010121646942338161
12,26,5-9,MALE,0.00010054709493015353
12,26,55-59,FEMALE,9.890250328937473e-05
12,26,55-59,MALE,9.824843173960161e-05
12,26,60-64,FEMALE,0.0001278142672011843
12,26,60-64,MALE,0.00012696899359282283
12,26,65-69,FEMALE,7.641782572723779e-05
12,26,65-69,MALE,7.591245201028078e-05
12,26,75-79,FEMALE,0.00018544322894002547
12,26,75-79,MALE,0.00018421683793763756
12,27,0-4,FEMALE,3.2367442882912923e-05
12,27,0-4,MALE,3.819865321952126e-05
12,27,20-24,FEMALE,0.0001395120047176767
12,27,20-24,MALE,0.0001646460212333939
12,27,25-29,FEMALE,0.00021528657890234996
12,27,25-29,MALE,0.00025407188946178117
12,27,35-39,FEMALE,4.9425107656062574e-05
12,27,35-39,MALE,5.8329369870862355e-05
12,27,45-49,FEMALE,3.760157719235241e-05
12,27,45-49,MALE,4.437575167348118e-05
12,27,5-9,FEMALE,2.4174461632875822e-05
12,27,5-9,MALE,2.8529651848720296e-05
12,27,55-59,FEMALE,7.746465076195771e-05
12,27,55-59,MALE,9.142042335353757e-05
12,27,60-64,FEMALE,2.0529068910989473e-05
12,27,60-64,MALE,2.4227517357094628e-05
12,27,65-69,FEMALE,3.5258077752532e-05
12,27,65-69,MALE,4.161005520664351e-05
12,27,75-79,FEMALE,3.200196880797853e-05
12,27,75-79,MALE,3.77673365566744e-05
12,28,0-4,FEMALE,7.34842709312451e-05
12,28,0-4,MALE,0.00014203197855616856
12,28,20-24,FEMALE,0.00013015299834696995
12,28,20-24,MALE,0.00025156251311976726
12,28,25-29,FEMALE,9.540285834430292e-05
12,28,25-29,MALE,0.0001843966954946508
12,28,35-39,FEMALE,3.272807198142538e-05
12,28,35-39,MALE,6.32575210850199e-05
12,28,45-49,FEMALE,1.7793701512987224e-05
12,28,45-49,MALE,3.439204879765477e-05
12,28,5-9,FEMALE,2.7740822121312998e-05
12,28,5-9,MALE,5.3618057343881367e-05
12,28,55-59,FEMALE,2.9637463282987972e-05
12,28,55-59,MALE,5.7283926153491166e-05
12,28,60-64,FEMALE,2.4183720770936563e-05
12,28,60-64,MALE,4.674281538643594e-05
12,28,65-69,FEMALE,8.396530157527818e-06
12,28,65-69,MALE,1.6228993989693883e-05
12,29,0-4,FEMALE,3.194161011878208e-05
12,29,0-4,MALE,3.8867338379134126e-05
12,29,20-24,FEMALE,0.00029757556061804885
12,29,20-24,MALE,0.00036209727577575377
12,29,25-29,FEMALE,0.00016652098822919482
12,29,25-29,MALE,0.00020262684231206528
12,29,35-39,FEMALE,6.712894243820294e-05
12,29,35-39,MALE,8.16841515213678e-05
12,29,45-49,FEMALE,9.544174613783602e-05
12,29,45-49,MALE,0.00011613586881938102
12,29,5-9,FEMALE,3.313198669629862e-05
12,29,5-9,MALE,4.031581793495104e-05
12,29,55-59,FEMALE,9.95123158005e-05
12,29,55-59,MALE,0.00012108903830226719
12,29,60-64,FEMALE,6.381580035623384e-05
12,29,60-64,MALE,7.76526385851329e-05
12,29,65-69,FEMALE,6.5239153498105775e-06
12,29,65-69,MALE,7.938460976605999e-06
12,29,75-79,FEMALE,0.00010038669305112204
12,29,75-79,MALE,0.00012215300208945774
12,30,0-4,FEMALE,0.00016894592740399116
12,30,0-4,MALE,0.00016894592740399116
12,30,20-24,FEMALE,6.066832038941639e-05
12,30,20-24,MALE,6.066832038941639e-05
12,30,25-29,FEMALE,0.00020193172476721207
12,30,25-29,MALE,0.00020193172476721207
12,31,0-4,FEMALE,7.004136768372517e-06
12,31,0-4,MALE,1.0114797509620312e-05
12,31,20-24,FEMALE,6.383799829007251e-06
12,31,20-24,MALE,9.218957988360472e-06
12,31,25-29,FEMALE,1.7129450106007914e-05
12,31,25-29,MALE,2.473694118249966e-05
12,31,35-39,FEMALE,1.536909031021746e-05
12,31,35-39,MALE,2.2194774536225797e-05
12,31,45-49,FEMALE,5.041471323464741e-06
12,31,45-49,MALE,7.280477705356436e-06
12,31,5-9,FEMALE,1.1652299200410248e-05
12,31,5-9,MALE,1.6827290904121857e-05
12,31,55-59,FEMALE,2.815045335997568e-06
12,31,55-59,MALE,4.065256646984723e-06
12,31,75-79,FEMALE,2.549389664870222e-06
12,31,75-79,MALE,3.6816186042684673e-06
12,32,0-4,FEMALE,4.0938142979847756e-05
12,32,0-4,MALE,4.372171176762587e-05
12,32,20-24,FEMALE,5.0886661245698225e-05
12,32,20-24,MALE,5.4346674613365907e-05
12,32,25-29,FEMALE,7.11373284431232e-05
12,32,25-29,MALE,7.59742759128136e-05
12,32,35-39,FEMALE,4.999695274168433e-05
12,32,35-39,MALE,5.339647081958733e-05
12,32,45-49,FEMALE,3.525620272814198e-05
12,32,45-49,MALE,3.765343079825603e-05
12,32,5-9,FEMALE,3.4936002821193005e-05
12,32,5-9,MALE,3.731145905697468e-05
12,32,55-59,FEMALE,3.436613291027557e-05
12,32,55-59,MALE,3.670284112326822e-05
12,32,60-64,FEMALE,2.2862299620488463e-05
12,32,60-64,MALE,2.4416810377650802e-05
12,32,65-69,FEMALE,3.295483348899963e-05
12,32,65-69,MALE,3.519558109573793e-05
12,32,75-79,FEMALE,4.744462058096162e-05
12,32,75-79,MALE,5.067059409573856e-05
12,33,0-4,FEMALE,0.00010217913129355984
12,33,0-4,MALE,0.00012340474793908195
12,33,20-24,FEMALE,3.69513463264436e-05
12,33,20-24,MALE,4.462722986285459e-05
12,33,25-29,FEMALE,0.00010896440249137437
12,33,25-29,MALE,0.0001315995199171188
12,33,35-39,FEMALE,2.9360033032608363e-05
12,33,35-39,MALE,3.545897709252218e-05
12,33,45-49,FEMALE,1.3618055129192516e-05
12,33,45-49,MALE,1.6446926484532026e-05
12,33,5-9,FEMALE,9.618110431750709e-06
12,33,5-9,MALE,1.1616075400665107e-05
12,33,55-59,FEMALE,6.789302474055259e-06
12,33,55-59,MALE,8.199640669148864e-06
12,33,60-64,FEMALE,3.9511469182440405e-05
12,33,60-64,MALE,4.7719165679275856e-05
12,33,65-69,FEMALE,3.769988732106577e-05
12,33,65-69,MALE,4.553126488051422e-05
12,33,75-79,FEMALE,1.4970495530958293e-05
12,33,75-79,MALE,1.808030861226847e-05
12,34,0-4,FEMALE,3.95487578717466e-05
12,34,0-4,MALE,3.8076327194060046e-05
12,34,20-24,FEMALE,0.00017851184767902584
12,34,20-24,MALE,0.0001718657142731298
12,34,25-29,FEMALE,0.0001322042528085031
12,34,25-29,MALE,0.00012728218678086345
12,34,35-39,FEMALE,6.288021457578624e-05
12,34,35-39,MALE,6.053913581773388e-05
12,34,45-49,FEMALE,4.41752588428992e-05
12,34,45-49,MALE,4.2530579975209725e-05
12,34,5-9,FEMALE,3.8855892553706305e-05
12,34,5-9,MALE,3.740925778478371e-05
12,34,55-59,FEMALE,6.762259692910933e-05
12,34,55-59,MALE,6.510495562805635e-05
12,34,60-64,FEMALE,2.529959680736708e-05
12,34,60-64,MALE,2.4357673357000493e-05
12,34,65-69,FEMALE,4.782887882945661e-05
12,34,65-69,MALE,4.6048172879190696e-05
12,34,75-79,FEMALE,0.0001160255199204857
12,34,75-79,MALE,0.00011170580056344608
12,35,0-4,FEMALE,3.049889831390938e-05
12,35,0-4,MALE,3.8905645926076705e-05
12,35,20-24,FEMALE,2.739428233238686e-05
12,35,20-24,MALE,3.49452704111858e-05
12,35,25-29,FEMALE,4.496858209328596e-05
12,35,25-29,MALE,5.736376818310196e-05
12,35,35-39,FEMALE,7.484759808353594e-05
12,35,35-39,MALE,9.547866678604905e-05
12,35,45-49,FEMALE,1.4694831108980782e-05
12,35,45-49,MALE,1.8745329427481893e-05
12,35,5-9,FEMALE,3.9730623500737694e-05
12,35,5-9,MALE,5.068201331183846e-05
12,35,55-59,FEMALE,7.692437346620911e-05
12,35,55-59,MALE,9.812788666522829e-05
12,35,60-64,FEMALE,3.4819098234876864e-05
12,35,60-64,MALE,4.4416670184233944e-05
12,35,65-69,FEMALE,4.746094189276763e-06
12,35,65-69,MALE,6.054312459397922e-06
12,36,0-4,FEMALE,8.018212219952528e-05
12,36,0-4,MALE,7.343799399371218e-05
12,36,20-24,FEMALE,0.00019736998375283232
12,36,20-24,MALE,0.00018076917003158823
12,36,25-29,FEMALE,0.0001925950893591555
12,36,25-29,MALE,0.00017639589259536788
12,36,35-39,FEMALE,9.311314620079797e-05
12,36,35-39,MALE,8.528138796843083e-05
12,36,45-49,FEMALE,4.8040716834677636e-05
12,36,45-49,MALE,4.400000620561739e-05
12,36,5-9,FEMALE,5.6957765387838825e-05
12,36,5-9,MALE,5.216704070314742e-05
12,36,55-59,FEMALE,7.717930376955533e-05
12,36,55-59,MALE,7.06877429929268e-05
12,36,60-64,FEMALE,5.13167760876085e-05
12,36,60-64,MALE,4.700051570998177e-05
12,36,65-69,FEMALE,3.361348081913094e-05
12,36,65-69,MALE,3.078624679402302e-05
12,36,75-79,FEMALE,8.437049719986416e-05
12,36,75-79,MALE,7.727408425524087e-05
12,37,0-4,FEMALE,0.00037012226717425935
12,37,0-4,MALE,0.0004466030373143401
12,37,20-24,FEMALE,0.0009225741345977404
12,37,20-24,MALE,0.0011132116254573036
12,37,25-29,FEMALE,0.0007070843389673254
12,37,25-29,MALE,0.0008531937725095932
12,37,35-39,FEMALE,0.0004773926654857835
12,37,35-39,MALE,0.0005760394153674612
12,37,45-49,FEMALE,0.00034558648683726293
12,37,45-49,MALE,0.00041699726918523433
12,37,5-9,FEMALE,0.0003517660965536151
12,37,5-9,MALE,0.0004244538118293998
12,37,55-59,FEMALE,0.00039905284701879766
12,37,55-59,MALE,0.0004815117309427423
12,37,60-64,FEMALE,0.0003281080321762997
12,37,60-64,MALE,0.0003959071278145395
12,37,65-69,FEMALE,0.0002012557092972691
12,37,65-69,MALE,0.00024284248482325078
12,37,75-79,FEMALE,0.00018902906767692573
12,37,75-79,MALE,0.00022808937276250465
12,38,20-24,FEMALE,1.2631669776219355e-05
12,38,20-24,MALE,8.396345204192869e-05
12,38,25-29,FEMALE,2.3681511838081825e-05
12,38,25-29,MALE,0.0001574124022178381
12,38,35-39,FEMALE,3.7637286468239937e-06
12,38,35-39,MALE,2.5017725711241854e-05
12,38,5-9,FEMALE,1.5412090017104115e-06
12,38,5-9,MALE,1.0244506893722152e-05
12,38,55-59,FEMALE,4.873881314676232e-06
12,38,55-59,MALE,3.2396975797553795e-05
12,39,0-4,FEMALE,0.0002505501313624437
12,39,0-4,MALE,0.00029356108633069836
12,39,20-24,FEMALE,0.0003868783489993772
12,39,20-24,MALE,0.0004532922325464332
12,39,25-29,FEMALE,0.00033543857619545937
12,39,25-29,MALE,0.0003930219963952581
12,39,35-39,FEMALE,0.00017946772594081554
12,39,35-39,MALE,0.00021027624412725838
12,39,45-49,FEMALE,0.00016014718120096528
12,39,45-49,MALE,0.0001876390175112141
12,39,5-9,FEMALE,0.00010002251602270502
12,39,5-9,MALE,0.00011719298769266703
12,39,55-59,FEMALE,0.0001379391482131298
12,39,55-59,MALE,0.00016161861890385501
12,39,60-64,FEMALE,8.663243228693103e-05
12,39,60-64,MALE,0.00010150428098092895
12,39,65-69,FEMALE,0.00010313331897252823
12,39,65-69,MALE,0.00012083780994179128
12,39,75-79,FEMALE,0.00012960406633053505
12,39,75-79,MALE,0.00015185268631861027
12,40,0-4,FEMALE,3.0919006077509535e-05
12,40,0-4,MALE,5.7701917043773284e-05
12,40,20-24,FEMALE,0.00011524188779621865
12,40,20-24,MALE,0.0002150676458653116
12,40,25-29,FEMALE,0.00013128959296524595
12,40,25-29,MALE,0.0002450163237136498
12,40,35-39,FEMALE,2.6580380486807e-05
12,40,35-39,MALE,4.9605052180422726e-05
12,40,45-49,FEMALE,1.612713425570809e-05
12,40,45-49,MALE,3.0096910639490326e-05
12,40,5-9,FEMALE,2.9899310985474215e-05
12,40,5-9,MALE,5.579893343999685e-05
12,40,55-59,FEMALE,5.628145430759085e-05
12,40,55-59,MALE,0.00010503402985912242
12,40,60-64,FEMALE,6.95941067399449e-05
12,40,60-64,MALE,0.00012987847551687088
12,40,65-69,FEMALE,8.615887012954857e-06
12,40,65-69,MALE,1.607921019303637e-05
12,40,75-79,FEMALE,3.2658236728309694e-06
12,40,75-79,MALE,6.094771810480604e-06
12,41,0-4,FEMALE,5.8313699319585823e-05
12,41,0-4,MALE,0.00012976851397879667
12,41,20-24,FEMALE,9.33904154784906e-05
12,41,20-24,MALE,0.00020782655838875379
12,41,25-29,FEMALE,0.00010760482536568329
12,41,25-29,MALE,0.00023945862546166145
12,41,35-39,FEMALE,4.8232740383803814e-05
12,41,35-39,MALE,0.00010733483071325358
12,41,45-49,FEMALE,1.6389580366013814e-05
12,41,45-49,MALE,3.647258729338286e-05
12,41,60-64,FEMALE,5.547824504319144e-05
12,41,60-64,MALE,0.00012345862981442607
12,41,65-69,FEMALE,6.125288755907165e-05
12,41,65-69,MALE,0.00013630924273708907
12,41,75-79,FEMALE,8.378029303203572e-05
12,41,75-79,MALE,0.0001864406520994598
12,42,0-4,FEMALE,0.00014769742870473026
12,42,0-4,MALE,0.00015029177241459622
12,42,20-24,FEMALE,0.00025664071105421007
12,42,20-24,MALE,0.00026114867182413034
12,42,25-29,FEMALE,0.00032933472038379274
12,42,25-29,MALE,0.0003351195703149059
12,42,35-39,FEMALE,0.00014692639604866695
12,42,35-39,MALE,0.00014950719636959984
12,42,45-49,FEMALE,9.092166128100057e-05
12,42,45-49,MALE,9.251872388461903e-05
12,42,5-9,FEMALE,0.0001487737240520545
12,42,5-9,MALE,0.0001513869731693387
12,42,55-59,FEMALE,5.24069657633531e-05
12,42,55-59,MALE,5.3327507733336365e-05
12,42,60-64,FEMALE,7.275366193420825e-05
12,42,60-64,MALE,7.403159890890036e-05
12,42,65-69,FEMALE,9.16003664430834e-05
12,42,65-69,MALE,9.320935067921465e-05
12,42,75-79,FEMALE,0.00015692198772797693
12,42,75-79,MALE,0.00015967836321380624
12,44,0-4,FEMALE,6.087710254580253e-06
12,44,0-4,MALE,8.625846504922492e-06
12,44,20-24,FEMALE,1.78958867111777e-05
12,44,20-24,MALE,2.5357181170696935e-05
12,44,25-29,FEMALE,1.972526613863919e-05
12,44,25-29,MALE,2.7949279920579676e-05
12,44,35-39,FEMALE,1.0086092477029386e-05
12,44,35-39,MALE,1.4291265829521265e-05
12,44,45-49,FEMALE,2.203774116598913e-06
12,44,45-49,MALE,3.1225890304160153e-06
12,44,5-9,FEMALE,1.1235793549878303e-05
12,44,5-9,MALE,1.592030935594042e-05
12,44,55-59,FEMALE,6.219569079439115e-06
12,44,55-59,MALE,8.812680952684891e-06
12,44,60-64,FEMALE,1.9460113665563906e-06
12,44,60-64,MALE,2.757357798380842e-06
12,44,65-69,FEMALE,4.177772282735328e-06
12,44,65-69,MALE,5.919602105944729e-06
12,44,75-79,FEMALE,6.3199199919197715e-06
12,44,75-79,MALE,8.954870960337735e-06
12,45,0-4,FEMALE,0.00012675817931141422
12,45,0-4,MALE,0.00014672317975885748
12,45,20-24,FEMALE,0.0003081686114133311
12,45,20-24,MALE,0.000356706595298692
12,45,25-29,FEMALE,0.00024063289561131047
12,45,25-29,MALE,0.0002785336913993798
12,45,35-39,FEMALE,0.00016007949543722966
12,45,35-39,MALE,0.00018529275753512563
12,45,45-49,FEMALE,0.00011862220235274483
12,45,45-49,MALE,0.00013730574873937234
12,45,5-9,FEMALE,0.0001379459504992984
12,45,5-9,MALE,0.0001596730767360625
12,45,55-59,FEMALE,9.03530451650608e-05
12,45,55-59,MALE,0.00010458406833806295
12,45,60-64,FEMALE,7.219812487597015e-05
12,45,60-64,MALE,8.356966400096853e-05
12,45,65-69,FEMALE,0.00010310471046805117
12,45,65-69,MALE,0.00011934417999822599
12,45,75-79,FEMALE,7.169451094372278e-05
12,45,75-79,MALE,8.29867285414061e-05
12,47,0-4,FEMALE,0.0003796815119572226
12,47,0-4,MALE,0.000374650952010787
12,47,20-24,FEMALE,0.0006895297729373059
12,47,20-24,MALE,0.0006803939031401902
12,47,25-29,FEMALE,0.0006146738956479072
12,47,25-29,MALE,0.0006065298228337579
12,47,35-39,FEMALE,0.000453611453599002
12,47,35-39,MALE,0.000447601364780201
12,47,45-49,FEMALE,0.00031209548453560817
12,47,45-49,MALE,0.00030796040027544774
12,47,5-9,FEMALE,0.0002662954924531287
12,47,5-9,MALE,0.00026276723153953967
12,47,55-59,FEMALE,0.0003843036659007988
12,47,55-59,MALE,0.0003792118650938985
12,47,60-64,FEMALE,0.0001820747973868932
12,47,60-64,MALE,0.00017966241186338352
12,47,65-69,FEMALE,0.00011536329288850807
12,47,65-69,MALE,0.00011383479612946854
12,47,75-79,FEMALE,0.00011696263824057787
12,47,75-79,MALE,0.00011541295108270336
12,48,0-4,FEMALE,0.000293841719315779
12,48,0-4,MALE,0.00035618078128652326
12,48,20-24,FEMALE,0.0006511773403624225
12,48,20-24,MALE,0.0007893258125035519
12,48,25-29,FEMALE,0.0007190612609213499
12,48,25-29,MALE,0.0008716114318423327
12,48,35-39,FEMALE,0.000314526369933702
12,48,35-39,MALE,0.00038125371863145167
12,48,45-49,FEMALE,0.000245838294672981
12,48,45-49,MALE,0.0002979933416897444
12,48,5-9,FEMALE,0.0002668923611840195
12,48,5-9,MALE,0.00032351406718992843
12,48,55-59,FEMALE,0.00016737020810770332
12,48,55-59,MALE,0.00020287810603172082
12,48,60-64,FEMALE,0.00015516069331954996
12,48,60-64,MALE,0.0001880783201929361
12,48,65-69,FEMALE,5.666177761450233e-05
12,48,65-69,MALE,6.868267809898064e-05
12,48,75-79,FEMALE,8.498681621830924e-05
12,48,75-79,MALE,0.00010301692581359071
12,49,0-4,FEMALE,6.243948300610629e-05
12,49,0-4,MALE,8.672150417514763e-05
12,49,20-24,FEMALE,6.0959699462153254e-05
12,49,20-24,MALE,8.466624925299062e-05
12,49,25-29,FEMALE,0.00011009840330456955
12,49,25-29,MALE,0.0001529144490341244
12,49,35-39,FEMALE,4.9605238484957135e-05
12,49,35-39,MALE,6.889616456244047e-05
12,49,45-49,FEMALE,1.9920677552814966e-05
12,49,45-49,MALE,2.766760771224301e-05
12,49,5-9,FEMALE,3.970238066045852e-05
12,49,5-9,MALE,5.514219536174794e-05
12,49,65-69,FEMALE,7.3530548669954335e-06
12,49,65-69,MALE,1.0212576204160325e-05
12,49,75-79,FEMALE,4.37980917904774e-06
12,49,75-79,MALE,6.083068304232973e-06
12,50,20-24,FEMALE,5.512579426788071e-05
12,50,20-24,MALE,0.0005433828292119672
12,50,25-29,FEMALE,5.011503735455889e-06
12,50,25-29,MALE,4.9399108249493786e-05
12,51,0-4,FEMALE,0.0004797501409755023
12,51,0-4,MALE,0.0004511295486854469
12,51,20-24,FEMALE,0.0007588674915333962
12,51,20-24,MALE,0.0007135955150975134
12,51,25-29,FEMALE,0.000786303334570148
12,51,25-29,MALE,0.0007393946101468813
12,51,35-39,FEMALE,0.0003100565735879871
12,51,35-39,MALE,0.0002915594393058182
12,51,45-49,FEMALE,0.00013142751025731246
12,51,45-49,MALE,0.00012358690143722314
12,51,5-9,FEMALE,0.00022723663289674008
12,51,5-9,MALE,0.00021368031166194408
12,51,55-59,FEMALE,0.0001241999515263098
12,51,55-59,MALE,0.00011679051925839794
12,51,60-64,FEMALE,7.55348816989343e-05
12,51,60-64,MALE,7.102867551338332e-05
12,51,65-69,FEMALE,7.699250172250153e-05
12,51,65-69,MALE,7.239933787952596e-05
12,51,75-79,FEMALE,0.00012053517980959099
12,51,75-79,MALE,0.00011334437788314617
12,53,0-4,FEMALE,7.58572250669665e-05
12,53,0-4,MALE,0.00010534946722177608
12,53,20-24,FEMALE,0.00024141487292496486
12,53,20-24,MALE,0.0003352736436062051
12,53,25-29,FEMALE,0.00020708340304201594
12,53,25-29,MALE,0.0002875945720620481
12,53,35-39,FEMALE,9.305010595340135e-05
12,53,35-39,MALE,0.00012922670290755803
12,53,45-49,FEMALE,6.403249463442756e-05
12,53,45-49,MALE,8.892744479728883e-05
12,53,5-9,FEMALE,6.64678507910269e-05
12,53,5-9,MALE,9.230963381575765e-05
12,53,55-59,FEMALE,5.027951149662988e-05
12,53,55-59,MALE,6.98274916287146e-05
12,53,60-64,FEMALE,1.542825027752374e-05
12,53,60-64,MALE,2.142654105085553e-05
12,53,65-69,FEMALE,2.5851288154967613e-05
12,53,65-69,MALE,3.590191220042946e-05
12,53,75-79,FEMALE,1.0723736928720714e-05
12,53,75-79,MALE,1.489297784185859e-05
12,54,0-4,FEMALE,1.9245775102996102e-05
12,54,0-4,MALE,2.993787238243838e-05
12,54,20-24,FEMALE,0.00014819681805737782
12,54,20-24,MALE,0.00023052838364480996
12,54,25-29,FEMALE,4.519932101420793e-05
12,54,25-29,MALE,7.031005491099013e-05
12,54,35-39,FEMALE,4.285795483350737e-05
12,54,35-39,MALE,6.666792974101146e-05
12,54,45-49,FEMALE,3.6487479805768126e-05
12,54,45-49,MALE,5.6758301920083757e-05
12,54,5-9,FEMALE,1.4039920936391287e-05
12,54,5-9,MALE,2.1839877012164228e-05
12,54,55-59,FEMALE,8.216790493152604e-05
12,54,55-59,MALE,0.00012781674100459606
12,55,0-4,FEMALE,3.026071898078851e-05
12,55,0-4,MALE,2.9961847682212818e-05
12,55,20-24,FEMALE,9.580431734450054e-05
12,55,20-24,MALE,9.485810186455486e-05
12,55,25-29,FEMALE,9.357824179333717e-05
12,55,25-29,MALE,9.2654012244761e-05
12,55,35-39,FEMALE,6.317518976734057e-05
12,55,35-39,MALE,6.255123727581127e-05
12,55,45-49,FEMALE,8.707037164989065e-05
12,55,45-49,MALE,8.621041736199048e-05
12,55,5-9,FEMALE,6.346676278938988e-05
12,55,5-9,MALE,6.283993056430949e-05
12,55,55-59,FEMALE,4.518995349299391e-05
12,55,55-59,MALE,4.474363296466804e-05
12,55,60-64,FEMALE,9.404510262826968e-05
12,55,60-64,MALE,9.311626210848428e-05
12,55,65-69,FEMALE,7.93177215170185e-05
12,55,65-69,MALE,7.85343366131467e-05
12,55,75-79,FEMALE,8.835464370686238e-05
12,55,75-79,MALE,8.74820052504983e-05
13,01,0-4,FEMALE,0.0002529660147252422
13,01,0-4,MALE,0.0002519340747430513
13,01,20-24,FEMALE,0.0007675264166750624
13,01,20-24,MALE,0.0007643953984724197
13,01,25-29,FEMALE,0.0004932224305032115
13,01,25-29,MALE,0.0004912103975955403
13,01,35-39,FEMALE,0.00025757457392806176
13,01,35-39,MALE,0.0002565238339639569
13,01,45-49,FEMALE,0.00017967775255134862
13,01,45-49,MALE,0.00017894478193089067
13,01,5-9,FEMALE,0.00020587018582880664
13,01,5-9,MALE,0.0002050303667877843
13,01,55-59,FEMALE,0.00012710394864620835
13,01,55-59,MALE,0.0001265854456107519
13,01,60-64,FEMALE,0.00020877310696955712
13,01,60-64,MALE,0.00020792144586194905
13,01,65-69,FEMALE,0.00011734669634288243
13,01,65-69,MALE,0.00011686799667302458
13,01,75-79,FEMALE,8.779383662164579e-05
13,01,75-79,MALE,8.743569376874828e-05
13,02,0-4,FEMALE,1.6670466729622566e-05
13,02,0-4,MALE,2.8489081202116176e-05
13,02,20-24,FEMALE,7.603442533282103e-05
13,02,20-24,MALE,0.0001299394283672837
13,02,25-29,FEMALE,4.5848521047111096e-05
13,02,25-29,MALE,7.835306955066002e-05
13,02,35-39,FEMALE,5.233143596685394e-06
13,02,35-39,MALE,8.9432080868728e-06
13,02,5-9,FEMALE,1.8394172114103304e-05
13,02,5-9,MALE,3.143481652335565e-05
13,04,0-4,FEMALE,2.8451480479269296e-05
13,04,0-4,MALE,4.1393434404595454e-05
13,04,20-24,FEMALE,9.415641891698663e-05
13,04,20-24,MALE,0.00013698610703410374
13,04,25-29,FEMALE,7.925469834166473e-05
13,04,25-29,MALE,0.00011530592088000736
13,04,35-39,FEMALE,1.9725566933020212e-05
13,04,35-39,MALE,2.8698294330601363e-05
13,04,45-49,FEMALE,1.4884068495731887e-05
13,04,45-49,MALE,2.165450453098554e-05
13,04,5-9,FEMALE,2.138696180799475e-05
13,04,5-9,MALE,3.1115421264558226e-05
13,04,55-59,FEMALE,1.0077178962553561e-05
13,04,55-59,MALE,1.4661066466251706e-05
13,04,60-64,FEMALE,2.187746083913089e-05
13,04,60-64,MALE,3.182903753790629e-05
13,04,65-69,FEMALE,2.2767159594461196e-05
13,04,65-69,MALE,3.312344072706367e-05
13,04,75-79,FEMALE,1.9757742432320663e-05
13,04,75-79,MALE,2.8745105758242143e-05
13,05,0-4,FEMALE,5.917546463001709e-05
13,05,0-4,MALE,7.759431785922771e-05
13,05,20-24,FEMALE,2.3008593749069605e-05
13,05,20-24,MALE,3.0170209021958817e-05
13,05,25-29,FEMALE,4.623280408672419e-05
13,05,25-29,MALE,6.0623147080605235e-05
