ORIGIN_FIPS,DESTINATION_FIPS,SEX,MIGRATION_PROPORTION
24,10,FEMALE,0.5146617794068644
24,10,MALE,0.48533822059313564
24,11,FEMALE,0.5360250882007056
24,11,MALE,0.4639749117992944
24,12,FEMALE,0.4936108068638189
24,12,MALE,0.5063891931361811
24,13,FEMALE,0.5509677419354839
24,13,MALE,0.44903225806451613
24,15,FEMALE,0.47794117647058826
24,15,MALE,0.5220588235294118
24,16,FEMALE,0.3018867924528302
24,16,MALE,0.6981132075471698
24,17,FEMALE,0.521259842519685
24,17,MALE,0.47874015748031495
24,18,FEMALE,0.5895522388059702
24,18,MALE,0.41044776119402987
24,19,FEMALE,0.65625
24,19,MALE,0.34375
24,20,FEMALE,0.5309278350515464
24,20,MALE,0.4690721649484536
24,21,FEMALE,0.42598684210526316
24,21,MALE,0.5740131578947368
24,22,FEMALE,0.608540925266904
24,22,MALE,0.3914590747330961
24,23,FEMALE,0.2807017543859649
24,23,MALE,0.7192982456140351
24,25,FEMALE,0.47494456762749443
24,25,MALE,0.5250554323725055
24,26,FEMALE,0.45304777594728174
24,26,MALE,0.5469522240527183
24,27,FEMALE,0.3961218836565097
24,27,MALE,0.6038781163434903
24,28,FEMALE,0.27692307692307694
24,28,MALE,0.7230769230769231
24,29,FEMALE,0.3949152542372881
24,29,MALE,0.6050847457627119
24,30,MALE,1.0
24,31,FEMALE,0.3359375
24,31,MALE,0.6640625
24,32,FEMALE,0.6023017902813299
24,32,MALE,0.3976982097186701
24,33,FEMALE,0.35046728971962615
24,33,MALE,0.6495327102803738
24,34,FEMALE,0.6046658259773013
24,34,MALE,0.3953341740226986
24,35,FEMALE,0.6274038461538461
24,35,MALE,0.37259615384615385
24,36,FEMALE,0.5184122429459589
24,36,MALE,0.4815877570540411
24,37,FEMALE,0.5116625310173697
24,37,MALE,0.48833746898263025
24,39,FEMALE,0.5495098039215687
24,39,MALE,0.4504901960784314
24,40,FEMALE,0.49328859060402686
24,40,MALE,0.5067114093959731
24,41,FEMALE,0.6666666666666666
24,41,MALE,0.3333333333333333
24,42,FEMALE,0.518687799483966
24,42,MALE,0.4813122005160339
24,44,FEMALE,0.42745098039215684
24,44,MALE,0.5725490196078431
24,45,FEMALE,0.5188323917137476
24,45,MALE,0.4811676082862524
24,47,FEMALE,0.5207715133531158
24,47,MALE,0.4792284866468843
24,48,FEMALE,0.47574080104200583
24,48,MALE,0.5242591989579941
24,49,FEMALE,0.25738396624472576
24,49,MALE,0.7426160337552743
24,50,FEMALE,0.5065502183406113
24,50,MALE,0.49344978165938863
24,51,FEMALE,0.49162128194386256
24,51,MALE,0.5083787180561374
24,53,FEMALE,0.4716981132075472
24,53,MALE,0.5283018867924528
24,54,FEMALE,0.4875756942994362
24,54,MALE,0.5124243057005637
24,55,FEMALE,0.3544973544973545
24,55,MALE,0.6455026455026455
25,01,FEMALE,0.7692307692307693
25,01,MALE,0.23076923076923078
25,02,FEMALE,0.9696969696969697
25,02,MALE,0.030303030303030304
25,04,FEMALE,0.4850255661066472
25,04,MALE,0.5149744338933528
25,06,FEMALE,0.497370120882163
25,06,MALE,0.5026298791178371
25,08,FEMALE,0.4201223657375935
25,08,MALE,0.5798776342624066
25,09,FEMALE,0.5074609048585412
25,09,MALE,0.49253909514145877
25,10,FEMALE,0.5594989561586639
25,10,MALE,0.4405010438413361
25,11,FEMALE,0.5811827956989247
25,11,MALE,0.4188172043010753
25,12,FEMALE,0.4969843184559711
25,12,MALE,0.503015681544029
25,13,FEMALE,0.3998272884283247
25,13,MALE,0.6001727115716753
25,15,FEMALE,0.536036036036036
25,15,MALE,0.46396396396396394
25,17,FEMALE,0.5313519391083726
25,17,MALE,0.4686480608916274
25,18,FEMALE,0.5061224489795918
25,18,MALE,0.49387755102040815
25,19,FEMALE,0.4948453608247423
25,19,MALE,0.5051546391752577
25,20,FEMALE,0.7027027027027027
25,20,MALE,0.2972972972972973
25,21,FEMALE,0.4845360824742268
25,21,MALE,0.5154639175257731
25,22,FEMALE,0.5921985815602837
25,22,MALE,0.4078014184397163
25,23,FEMALE,0.5336609336609337
25,23,MALE,0.46633906633906635
25,24,FEMALE,0.5169409486931268
25,24,MALE,0.4830590513068732
25,26,FEMALE,0.49043715846994534
25,26,MALE,0.5095628415300546
25,27,FEMALE,0.5357798165137615
25,27,MALE,0.46422018348623856
25,28,MALE,1.0
25,29,FEMALE,0.21739130434782608
25,29,MALE,0.782608695652174
25,31,FEMALE,0.7478991596638656
25,31,MALE,0.25210084033613445
25,32,FEMALE,0.6948529411764706
25,32,MALE,0.30514705882352944
25,33,FEMALE,0.5148166140393491
25,33,MALE,0.48518338596065097
25,34,FEMALE,0.5357772294677476
25,34,MALE,0.46422277053225236
25,35,FEMALE,0.38493723849372385
25,35,MALE,0.6150627615062761
25,36,FEMALE,0.503239241092087
25,36,MALE,0.496760758907913
25,37,FEMALE,0.5136430678466076
25,37,MALE,0.4863569321533923
25,38,MALE,1.0
25,39,FEMALE,0.5563564875491481
25,39,MALE,0.4436435124508519
25,40,FEMALE,0.45454545454545453
25,40,MALE,0.5454545454545454
25,41,FEMALE,0.4371859296482412
25,41,MALE,0.5628140703517588
25,42,FEMALE,0.4833570412517781
25,42,MALE,0.5166429587482219
25,44,FEMALE,0.5156217882836588
25,44,MALE,0.4843782117163412
25,45,FEMALE,0.5137614678899083
25,45,MALE,0.48623853211009177
25,47,FEMALE,0.33785310734463275
25,47,MALE,0.6621468926553672
25,48,FEMALE,0.49312
25,48,MALE,0.50688
25,49,FEMALE,0.46997690531177827
25,49,MALE,0.5300230946882217
25,50,FEMALE,0.5136550692106248
25,50,MALE,0.48634493078937524
25,51,FEMALE,0.49759229534510435
25,51,MALE,0.5024077046548957
25,53,FEMALE,0.47426981919332406
25,53,MALE,0.5257301808066759
25,55,FEMALE,0.3756345177664975
25,55,MALE,0.6243654822335025
26,01,FEMALE,0.48111332007952284
26,01,MALE,0.5188866799204771
26,02,FEMALE,1.0
26,04,FEMALE,0.4992639842983317
26,04,MALE,0.5007360157016683
26,06,FEMALE,0.4613534867743044
26,06,MALE,0.5386465132256957
26,08,FEMALE,0.3867924528301887
26,08,MALE,0.6132075471698113
26,09,FEMALE,0.43312101910828027
26,09,MALE,0.5668789808917197
26,10,FEMALE,0.6666666666666666
26,10,MALE,0.3333333333333333
26,11,FEMALE,0.65086887835703
26,11,MALE,0.34913112164297
26,12,FEMALE,0.49224771058119504
26,12,MALE,0.507752289418805
26,13,FEMALE,0.5709728867623605
26,13,MALE,0.42902711323763953
26,15,FEMALE,0.450402144772118
26,15,MALE,0.5495978552278821
26,16,FEMALE,0.23376623376623376
26,16,MALE,0.7662337662337663
26,17,FEMALE,0.4794394670342293
26,17,MALE,0.5205605329657708
26,18,FEMALE,0.5144173007609131
26,18,MALE,0.4855826992390869
26,19,FEMALE,0.39166666666666666
26,19,MALE,0.6083333333333333
26,20,FEMALE,0.6336633663366337
26,20,MALE,0.36633663366336633
26,21,FEMALE,0.41204819277108434
26,21,MALE,0.5879518072289157
26,22,FEMALE,0.3442622950819672
26,22,MALE,0.6557377049180327
26,23,FEMALE,0.6068376068376068
26,23,MALE,0.39316239316239315
26,24,FEMALE,0.486318407960199
26,24,MALE,0.513681592039801
26,25,FEMALE,0.5115473441108545
26,25,MALE,0.4884526558891455
26,27,FEMALE,0.3464203233256351
26,27,MALE,0.6535796766743649
26,28,FEMALE,0.3308270676691729
26,28,MALE,0.6691729323308271
26,29,FEMALE,0.42998027613412226
26,29,MALE,0.5700197238658777
26,31,FEMALE,0.7368421052631579
26,31,MALE,0.2631578947368421
26,32,FEMALE,0.4616048317515099
26,32,MALE,0.5383951682484901
26,33,FEMALE,0.6896551724137931
26,33,MALE,0.3103448275862069
26,34,FEMALE,0.49
26,34,MALE,0.51
26,35,FEMALE,0.6456692913385826
26,35,MALE,0.3543307086614173
26,36,FEMALE,0.5100271002710027
26,36,MALE,0.48997289972899727
26,37,FEMALE,0.57574568288854
26,37,MALE,0.42425431711145994
26,38,FEMALE,0.25
26,38,MALE,0.75
26,39,FEMALE,0.48577461658146254
26,39,MALE,0.5142253834185374
26,40,FEMALE,0.39080459770114945
26,40,MALE,0.6091954022988506
26,41,FEMALE,0.5555555555555556
26,41,MALE,0.4444444444444444
26,42,FEMALE,0.41137440758293836
26,42,MALE,0.5886255924170616
26,44,FEMALE,0.043478260869565216
26,44,MALE,0.9565217391304348
26,45,FEMALE,0.40463917525773196
26,45,MALE,0.595360824742268
26,47,FEMALE,0.49203431372549017
26,47,MALE,0.5079656862745098
26,48,FEMALE,0.5118250780901383
26,48,MALE,0.48817492190986167
26,49,FEMALE,0.21818181818181817
26,49,MALE,0.7818181818181819
26,50,FEMALE,0.6323529411764706
26,50,MALE,0.36764705882352944
26,51,FEMALE,0.470432480141218
26,51,MALE,0.529567519858782
26,53,FEMALE,0.4600146735143067
26,53,MALE,0.5399853264856933
26,54,FEMALE,0.14035087719298245
26,54,MALE,0.8596491228070176
26,55,FEMALE,0.48219497956800933
26,55,MALE,0.5178050204319906
26,56,MALE,1.0
27,01,MALE,1.0
27,02,MALE,1.0
27,04,FEMALE,0.5066137566137566
27,04,MALE,0.4933862433862434
27,06,FEMALE,0.47032530419667246
27,06,MALE,0.5296746958033275
27,08,FEMALE,0.4555010511562719
27,08,MALE,0.5444989488437281
27,09,FEMALE,0.5458515283842795
27,09,MALE,0.45414847161572053
27,10,FEMALE,0.6172839506172839
27,10,MALE,0.38271604938271603
27,11,FEMALE,0.4046920821114369
27,11,MALE,0.5953079178885631
27,12,FEMALE,0.4405693950177936
27,12,MALE,0.5594306049822064
27,13,FEMALE,0.35877862595419846
27,13,MALE,0.6412213740458015
27,15,FEMALE,0.25874125874125875
27,15,MALE,0.7412587412587412
27,16,FEMALE,0.7204968944099379
27,16,MALE,0.2795031055900621
27,17,FEMALE,0.45840813883901854
27,17,MALE,0.5415918611609815
27,18,FEMALE,0.4936936936936937
27,18,MALE,0.5063063063063064
27,19,FEMALE,0.5001367989056088
27,19,MALE,0.49986320109439125
27,20,FEMALE,0.33858267716535434
27,20,MALE,0.6614173228346457
27,21,FEMALE,0.4
27,21,MALE,0.6
27,22,FEMALE,0.6666666666666666
27,22,MALE,0.3333333333333333
27,24,FEMALE,0.35833333333333334
27,24,MALE,0.6416666666666667
27,25,FEMALE,0.5450733752620545
27,25,MALE,0.4549266247379455
27,26,FEMALE,0.5383333333333333
27,26,MALE,0.46166666666666667
27,29,FEMALE,0.5437262357414449
27,29,MALE,0.45627376425855515
27,30,FEMALE,0.4891304347826087
27,30,MALE,0.5108695652173914
27,31,FEMALE,0.46714031971580816
27,31,MALE,0.5328596802841918
27,32,FEMALE,0.5097435897435898
27,32,MALE,0.49025641025641026
27,34,FEMALE,0.3583815028901734
27,34,MALE,0.6416184971098265
27,35,MALE,1.0
27,36,FEMALE,0.66553480475382
27,36,MALE,0.33446519524617996
27,37,FEMALE,0.4354243542435424
27,37,MALE,0.5645756457564576
27,38,FEMALE,0.4983799454297408
27,38,MALE,0.5016200545702592
27,39,FEMALE,0.5971631205673759
27,39,MALE,0.40283687943262414
27,40,FEMALE,0.3045977011494253
27,40,MALE,0.6954022988505747
27,41,FEMALE,0.5228426395939086
27,41,MALE,0.47715736040609136
27,42,FEMALE,0.5131313131313131
27,42,MALE,0.4868686868686869
27,44,MALE,1.0
27,45,FEMALE,0.6130952380952381
27,45,MALE,0.3869047619047619
27,46,FEMALE,0.5249849488260084
27,46,MALE,0.47501505117399156
27,47,FEMALE,0.6285714285714286
27,47,MALE,0.37142857142857144
27,48,FEMALE,0.423444976076555
27,48,MALE,0.5765550239234449
27,49,FEMALE,0.2073732718894009
27,49,MALE,0.7926267281105991
27,51,FEMALE,0.3264781491002571
27,51,MALE,0.6735218508997429
27,53,FEMALE,0.574926542605289
27,53,MALE,0.4250734573947111
27,55,FEMALE,0.5163171884229178
27,55,MALE,0.4836828115770821
27,56,FEMALE,1.0
28,01,FEMALE,0.5159010600706714
28,01,MALE,0.4840989399293286
28,04,FEMALE,0.25225225225225223
28,04,MALE,0.7477477477477478
28,05,FEMALE,0.4017467248908297
28,05,MALE,0.5982532751091703
28,06,FEMALE,0.30318471337579617
28,06,MALE,0.6968152866242038
28,08,FEMALE,0.6570915619389587
28,08,MALE,0.34290843806104127
28,10,MALE,1.0
28,11,FEMALE,0.7567567567567568
28,11,MALE,0.24324324324324326
28,12,FEMALE,0.38812154696132595
28,12,MALE,0.611878453038674
28,13,FEMALE,0.5206812652068127
28,13,MALE,0.4793187347931874
28,15,FEMALE,0.2785714285714286
28,15,MALE,0.7214285714285714
28,16,MALE,1.0
28,17,FEMALE,0.5010060362173038
28,17,MALE,0.49899396378269617
28,18,FEMALE,0.6144578313253012
28,18,MALE,0.3855421686746988
28,21,FEMALE,0.7166666666666667
28,21,MALE,0.2833333333333333
28,22,FEMALE,0.4521174205967276
28,22,MALE,0.5478825794032723
28,24,FEMALE,0.9137931034482759
28,24,MALE,0.08620689655172414
28,26,MALE,1.0
28,29,FEMALE,0.2818181818181818
28,29,MALE,0.7181818181818181
28,32,FEMALE,0.5811965811965812
28,32,MALE,0.4188034188034188
28,34,FEMALE,0.21739130434782608
28,34,MALE,0.782608695652174
28,35,FEMALE,0.3684210526315789
28,35,MALE,0.631578947368421
28,36,FEMALE,0.38823529411764707
28,36,MALE,0.611764705882353
28,37,FEMALE,0.5441176470588235
28,37,MALE,0.45588235294117646
28,38,FEMALE,0.25675675675675674
28,38,MALE,0.7432432432432432
28,39,FEMALE,0.37209302325581395
28,39,MALE,0.627906976744186
28,40,FEMALE,0.31
28,40,MALE,0.69
28,45,FEMALE,0.3769230769230769
28,45,MALE,0.6230769230769231
28,47,FEMALE,0.5236837762006932
28,47,MALE,0.4763162237993068
28,48,FEMALE,0.42890551917680075
28,48,MALE,0.5710944808231992
28,49,FEMALE,0.8363636363636363
28,49,MALE,0.16363636363636364
28,51,FEMALE,0.4610526315789474
28,51,MALE,0.5389473684210526
28,53,MALE,1.0
28,55,MALE,1.0
29,01,FEMALE,0.6428571428571429
29,01,MALE,0.35714285714285715
29,02,FEMALE,0.3087431693989071
29,02,MALE,0.6912568306010929
29,04,FEMALE,0.527898866608544
29,04,MALE,0.472101133391456
29,05,FEMALE,0.5002089427496866
29,05,MALE,0.4997910572503134
29,06,FEMALE,0.5215562565720294
29,06,MALE,0.4784437434279706
29,08,FEMALE,0.4816161616161616
29,08,MALE,0.5183838383838384
29,09,FEMALE,0.42735042735042733
29,09,MALE,0.5726495726495726
29,10,FEMALE,0.543859649122807
29,10,MALE,0.45614035087719296
29,11,FEMALE,0.5083798882681564
29,11,MALE,0.49162011173184356
29,12,FEMALE,0.5066327970646345
29,12,MALE,0.4933672029353655
29,13,FEMALE,0.384928716904277
29,13,MALE,0.615071283095723
29,15,FEMALE,0.49865951742627346
29,15,MALE,0.5013404825737265
29,17,FEMALE,0.5128274009402284
29,17,MALE,0.48717259905977167
29,18,FEMALE,0.5020463847203275
29,18,MALE,0.4979536152796726
29,19,FEMALE,0.4287949921752739
29,19,MALE,0.5712050078247262
29,20,FEMALE,0.4785335262904004
29,20,MALE,0.5214664737095996
29,21,FEMALE,0.423728813559322
29,21,MALE,0.576271186440678
29,22,FEMALE,0.4234104046242775
29,22,MALE,0.5765895953757225
29,23,FEMALE,0.627906976744186
29,23,MALE,0.37209302325581395
29,24,FEMALE,0.3660130718954248
29,24,MALE,0.6339869281045751
29,25,FEMALE,0.45454545454545453
29,25,MALE,0.5454545454545454
29,26,FEMALE,0.36989795918367346
29,26,MALE,0.6301020408163265
29,27,FEMALE,0.5057251908396947
29,27,MALE,0.49427480916030536
29,28,FEMALE,0.5555555555555556
29,28,MALE,0.4444444444444444
29,31,FEMALE,0.45108695652173914
29,31,MALE,0.5489130434782609
29,32,FEMALE,0.4828897338403042
29,32,MALE,0.5171102661596958
29,33,FEMALE,0.24242424242424243
29,33,MALE,0.7575757575757576
29,34,FEMALE,0.37272727272727274
29,34,MALE,0.6272727272727273
29,35,FEMALE,0.4911242603550296
29,35,MALE,0.5088757396449705
29,36,FEMALE,0.4719585849870578
29,36,MALE,0.5280414150129422
29,37,FEMALE,0.41591928251121074
29,37,MALE,0.5840807174887892
29,39,FEMALE,0.40305010893246185
29,39,MALE,0.5969498910675382
29,40,FEMALE,0.5134751773049645
29,40,MALE,0.48652482269503544
29,41,FEMALE,0.18831168831168832
29,41,MALE,0.8116883116883117
29,42,FEMALE,0.4306122448979592
29,42,MALE,0.5693877551020409
29,44,MALE,1.0
29,45,FEMALE,0.5081081081081081
29,45,MALE,0.4918918918918919
29,47,FEMALE,0.5783343040186372
29,47,MALE,0.42166569598136283
29,48,FEMALE,0.5115461079675792
29,48,MALE,0.48845389203242084
29,49,FEMALE,0.5502392344497608
29,49,MALE,0.44976076555023925
29,51,FEMALE,0.34818941504178275
29,51,MALE,0.6518105849582173
29,53,FEMALE,0.4349514563106796
29,53,MALE,0.5650485436893203
29,55,FEMALE,0.43513513513513513
29,55,MALE,0.5648648648648649
29,56,MALE,1.0
30,02,FEMALE,0.5769230769230769
30,02,MALE,0.4230769230769231
30,04,FEMALE,0.5159817351598174
30,04,MALE,0.4840182648401826
30,06,FEMALE,0.43130990415335463
30,06,MALE,0.5686900958466453
30,08,FEMALE,0.5228174603174603
30,08,MALE,0.4771825396825397
30,12,FEMALE,0.8181818181818182
30,12,MALE,0.18181818181818182
30,15,MALE,1.0
30,16,FEMALE,0.5545144804088586
30,16,MALE,0.4454855195911414
30,17,MALE,1.0
30,19,MALE,1.0
30,21,MALE,1.0
30,27,FEMALE,0.6723404255319149
30,27,MALE,0.3276595744680851
30,28,MALE,1.0
30,29,FEMALE,0.07228915662650602
30,29,MALE,0.927710843373494
30,32,FEMALE,0.47071583514099785
30,32,MALE,0.5292841648590022
30,36,FEMALE,1.0
30,37,MALE,1.0
30,38,FEMALE,0.6132723112128147
30,38,MALE,0.38672768878718533
30,40,FEMALE,0.14666666666666667
30,40,MALE,0.8533333333333334
30,41,FEMALE,0.6044444444444445
30,41,MALE,0.39555555555555555
30,42,FEMALE,0.4909090909090909
30,42,MALE,0.509090909090909
30,48,FEMALE,0.2784090909090909
30,48,MALE,0.7215909090909091
30,49,FEMALE,0.3882783882783883
30,49,MALE,0.6117216117216118
30,50,FEMALE,0.13043478260869565
30,50,MALE,0.8695652173913043
30,51,FEMALE,0.4186046511627907
30,51,MALE,0.5813953488372093
30,53,FEMALE,0.5716004813477737
30,53,MALE,0.42839951865222625
30,55,FEMALE,0.2
30,55,MALE,0.8
30,56,FEMALE,0.4911392405063291
30,56,MALE,0.5088607594936709
31,01,FEMALE,0.7164179104477612
31,01,MALE,0.2835820895522388
31,04,FEMALE,0.4697406340057637
31,04,MALE,0.5302593659942363
31,06,FEMALE,0.4963235294117647
31,06,MALE,0.5036764705882353
31,08,FEMALE,0.5241730279898219
31,08,MALE,0.4758269720101781
31,11,FEMALE,0.5897435897435898
31,11,MALE,0.41025641025641024
31,12,FEMALE,0.2786885245901639
31,12,MALE,0.7213114754098361
31,13,FEMALE,0.46923076923076923
31,13,MALE,0.5307692307692308
31,15,FEMALE,0.21495327102803738
31,15,MALE,0.7850467289719626
31,17,FEMALE,0.41412742382271467
31,17,MALE,0.5858725761772853
31,18,FEMALE,0.5119047619047619
31,18,MALE,0.4880952380952381
31,19,FEMALE,0.5057915057915058
31,19,MALE,0.4942084942084942
31,20,FEMALE,0.5120481927710844
31,20,MALE,0.4879518072289157
31,21,FEMALE,0.6078431372549019
31,21,MALE,0.39215686274509803
31,22,FEMALE,0.1724137931034483
31,22,MALE,0.8275862068965517
31,25,FEMALE,0.34710743801652894
31,25,MALE,0.6528925619834711
31,26,FEMALE,0.6136363636363636
31,26,MALE,0.38636363636363635
31,27,FEMALE,0.6889692585895117
31,27,MALE,0.31103074141048825
31,28,MALE,1.0
31,29,FEMALE,0.5567136725935009
31,29,MALE,0.4432863274064991
31,30,FEMALE,0.25
31,30,MALE,0.75
31,32,FEMALE,0.42771084337349397
31,32,MALE,0.572289156626506
31,34,MALE,1.0
31,35,FEMALE,0.2964426877470356
31,35,MALE,0.7035573122529645
31,36,FEMALE,0.4444444444444444
31,36,MALE,0.5555555555555556
31,37,FEMALE,0.5169491525423728
31,37,MALE,0.4830508474576271
31,38,FEMALE,0.5454545454545454
31,38,MALE,0.45454545454545453
31,39,FEMALE,0.6744186046511628
31,39,MALE,0.32558139534883723
31,40,FEMALE,0.3891402714932127
31,40,MALE,0.6108597285067874
31,41,FEMALE,0.7105263157894737
31,41,MALE,0.2894736842105263
31,42,MALE,1.0
31,45,MALE,1.0
31,46,FEMALE,0.4781297134238311
31,46,MALE,0.521870286576169
31,47,MALE,1.0
31,48,FEMALE,0.4842105263157895
31,48,MALE,0.5157894736842106
31,49,FEMALE,0.4117647058823529
31,49,MALE,0.5882352941176471
31,51,FEMALE,0.3
31,51,MALE,0.7
31,53,FEMALE,0.4864864864864865
31,53,MALE,0.5135135135135135
31,55,FEMALE,0.39759036144578314
31,55,MALE,0.6024096385542169
31,56,FEMALE,0.4123076923076923
31,56,MALE,0.5876923076923077
32,01,FEMALE,0.28169014084507044
32,01,MALE,0.7183098591549296
32,02,FEMALE,0.4096045197740113
32,02,MALE,0.5903954802259888
32,04,FEMALE,0.45143884892086333
32,04,MALE,0.5485611510791367
32,05,FEMALE,0.3488372093023256
32,05,MALE,0.6511627906976745
32,06,FEMALE,0.4811058884488693
32,06,MALE,0.5188941115511306
32,08,FEMALE,0.49604221635883905
32,08,MALE,0.503957783641161
32,09,FEMALE,0.6466165413533834
32,09,MALE,0.3533834586466165
32,10,FEMALE,0.6074766355140186
32,10,MALE,0.3925233644859813
32,11,FEMALE,0.44
32,11,MALE,0.56
32,12,FEMALE,0.47239488117001827
32,12,MALE,0.5276051188299817
32,13,FEMALE,0.5229885057471264
32,13,MALE,0.47701149425287354
32,15,FEMALE,0.4816549570647931
32,15,MALE,0.5183450429352069
32,16,FEMALE,0.46671826625387
32,16,MALE,0.5332817337461301
32,17,FEMALE,0.5072164948453608
32,17,MALE,0.4927835051546392
32,18,FEMALE,0.8056338028169014
32,18,MALE,0.19436619718309858
32,19,FEMALE,0.49878345498783455
32,19,MALE,0.5012165450121655
32,20,FEMALE,0.3983957219251337
32,20,MALE,0.6016042780748663
32,21,FEMALE,0.5625
32,21,MALE,0.4375
32,22,FEMALE,0.5160599571734475
32,22,MALE,0.48394004282655245
32,24,FEMALE,0.5131578947368421
32,24,MALE,0.4868421052631579
32,25,FEMALE,0.4603960396039604
32,25,MALE,0.5396039603960396
32,26,FEMALE,0.4444444444444444
32,26,MALE,0.5555555555555556
32,27,FEMALE,0.5423452768729642
32,27,MALE,0.4576547231270358
32,28,FEMALE,0.34868421052631576
32,28,MALE,0.6513157894736842
32,29,FEMALE,0.5487179487179488
32,29,MALE,0.4512820512820513
32,30,FEMALE,0.5344827586206896
32,30,MALE,0.46551724137931033
32,31,FEMALE,0.5572916666666666
32,31,MALE,0.4427083333333333
32,33,MALE,1.0
32,34,FEMALE,0.5300751879699248
32,34,MALE,0.4699248120300752
32,35,FEMALE,0.3868194842406877
32,35,MALE,0.6131805157593123
32,36,FEMALE,0.44232698094282846
32,36,MALE,0.5576730190571715
32,37,FEMALE,0.5448028673835126
32,37,MALE,0.4551971326164875
32,38,FEMALE,0.17562724014336917
32,38,MALE,0.8243727598566308
32,39,FEMALE,0.4496021220159151
32,39,MALE,0.5503978779840849
32,40,FEMALE,0.511002444987775
32,40,MALE,0.4889975550122249
32,41,FEMALE,0.4539391413088787
32,41,MALE,0.5460608586911213
32,42,FEMALE,0.5172413793103449
32,42,MALE,0.4827586206896552
32,45,FEMALE,0.3364485981308411
32,45,MALE,0.6635514018691588
32,46,FEMALE,0.3333333333333333
32,46,MALE,0.6666666666666666
32,47,FEMALE,0.4107142857142857
32,47,MALE,0.5892857142857143
32,48,FEMALE,0.48501997336884156
32,48,MALE,0.5149800266311585
32,49,FEMALE,0.5069084628670121
32,49,MALE,0.4930915371329879
32,51,FEMALE,0.40483383685800606
32,51,MALE,0.595166163141994
32,53,FEMALE,0.5494415690547535
32,53,MALE,0.4505584309452465
32,54,MALE,1.0
32,55,FEMALE,0.6331360946745562
32,55,MALE,0.3668639053254438
32,56,FEMALE,0.06060606060606061
32,56,MALE,0.9393939393939394
33,04,FEMALE,0.4533898305084746
33,04,MALE,0.5466101694915254
33,06,FEMALE,0.37337662337662336
33,06,MALE,0.6266233766233766
33,08,FEMALE,0.8032786885245902
33,08,MALE,0.19672131147540983
33,09,FEMALE,0.5925572519083969
33,09,MALE,0.4074427480916031
33,10,FEMALE,0.8076923076923077
33,10,MALE,0.19230769230769232
33,11,FEMALE,0.509090909090909
33,11,MALE,0.4909090909090909
33,12,FEMALE,0.4771395076201641
33,12,MALE,0.5228604923798359
33,13,FEMALE,0.23076923076923078
33,13,MALE,0.7692307692307693
33,17,FEMALE,0.7313432835820896
33,17,MALE,0.26865671641791045
33,21,FEMALE,1.0
33,23,FEMALE,0.5430879712746858
33,23,MALE,0.45691202872531417
33,24,MALE,1.0
33,25,FEMALE,0.4753531277025079
33,25,MALE,0.5246468722974921
33,27,MALE,1.0
33,29,FEMALE,1.0
33,34,FEMALE,0.7714285714285715
33,34,MALE,0.22857142857142856
33,36,FEMALE,0.45478374836173
33,36,MALE,0.54521625163827
33,37,FEMALE,0.8333333333333334
33,37,MALE,0.16666666666666666
33,39,FEMALE,0.4778761061946903
33,39,MALE,0.5221238938053098
33,42,FEMALE,0.4696261682242991
33,42,MALE,0.530373831775701
33,44,FEMALE,0.45755395683453237
33,44,MALE,0.5424460431654676
33,45,FEMALE,0.41875
33,45,MALE,0.58125
33,46,MALE,1.0
33,48,FEMALE,0.5210843373493976
33,48,MALE,0.4789156626506024
33,49,FEMALE,0.5517241379310345
33,49,MALE,0.4482758620689655
33,50,FEMALE,0.5766558591940714
33,50,MALE,0.4233441408059287
33,51,FEMALE,0.42902208201892744
33,51,MALE,0.5709779179810726
33,53,FEMALE,0.509090909090909
33,53,MALE,0.4909090909090909
33,55,FEMALE,1.0
34,01,FEMALE,0.6097560975609756
34,01,MALE,0.3902439024390244
34,04,FEMALE,0.5624493106244931
34,04,MALE,0.4375506893755069
34,05,MALE,1.0
34,06,FEMALE,0.4679080824088748
34,06,MALE,0.5320919175911252
34,08,FEMALE,0.5389447236180904
34,08,MALE,0.4610552763819096
34,09,FEMALE,0.4930921878924893
34,09,MALE,0.5069078121075107
34,10,FEMALE,0.5426949115527407
34,10,MALE,0.4573050884472592
34,11,FEMALE,0.5632458233890215
34,11,MALE,0.43675417661097854
34,12,FEMALE,0.5070873582528349
34,12,MALE,0.49291264174716504
34,13,FEMALE,0.5196483971044468
34,13,MALE,0.48035160289555323
34,15,FEMALE,0.3063063063063063
34,15,MALE,0.6936936936936937
34,17,FEMALE,0.4686411149825784
34,17,MALE,0.5313588850174216
34,18,FEMALE,0.7565217391304347
34,18,MALE,0.24347826086956523
34,20,FEMALE,0.2890995260663507
34,20,MALE,0.7109004739336493
34,21,FEMALE,0.6290322580645161
34,21,MALE,0.3709677419354839
34,22,FEMALE,0.47107438016528924
34,22,MALE,0.5289256198347108
34,23,FEMALE,0.5103092783505154
34,23,MALE,0.4896907216494845
34,24,FEMALE,0.4919031864878983
34,24,MALE,0.5080968135121017
34,25,FEMALE,0.4656904478120211
34,25,MALE,0.5343095521879789
34,26,FEMALE,0.44028950542822676
34,26,MALE,0.5597104945717732
34,27,FEMALE,0.42592592592592593
34,27,MALE,0.5740740740740741
34,28,FEMALE,0.8591549295774648
34,28,MALE,0.14084507042253522
34,29,FEMALE,0.49122807017543857
34,29,MALE,0.5087719298245614
34,31,MALE,1.0
