year,age,sex,deaths_per_1000_people
2077,53,female,2.013
2077,53,male,3.246
2077,54,female,2.199
2077,54,male,3.575
2077,55,female,2.604
2077,55,male,4.253
2077,56,female,2.838
2077,56,male,4.625
2077,57,female,3.093
2077,57,male,5.014
2077,58,female,3.362
2077,58,male,5.429
2077,59,female,3.643
2077,59,male,5.872
2077,60,female,4.013
2077,60,male,6.441
2077,61,female,4.319
2077,61,male,6.965
2077,62,female,4.63
2077,62,male,7.525
2077,63,female,4.945
2077,63,male,8.105
2077,64,female,5.268
2077,64,male,8.694
2077,65,female,5.068
2077,65,male,8.439
2077,66,female,5.432
2077,66,male,9.019
2077,67,female,5.864
2077,67,male,9.6
2077,68,female,6.382
2077,68,male,10.199
2077,69,female,6.988
2077,69,male,10.885
2077,70,female,7.421
2077,70,male,11.307
2077,71,female,8.186
2077,71,male,12.212
2077,72,female,9.051
2077,72,male,13.285
2077,73,female,10.102
2077,73,male,14.688
2077,74,female,11.159
2077,74,male,16.126
2077,75,female,12.768
2077,75,male,18.315
2077,76,female,14.086
2077,76,male,20.053
2077,77,female,15.634
2077,77,male,22.081
2077,78,female,17.377
2077,78,male,24.345
2077,79,female,19.358
2077,79,male,26.864
2077,80,female,24.706
2077,80,male,33.901
2077,81,female,27.666
2077,81,male,37.506
2077,82,female,31.111
2077,82,male,41.599
2077,83,female,34.926
2077,83,male,46.212
2077,84,female,39.084
2077,84,male,51.425
2077,85,female,48.998
2077,85,male,63.993
2077,86,female,54.909
2077,86,male,71.165
2077,87,female,61.476
2077,87,male,79.208
2077,88,female,68.845
2077,88,male,87.941
2077,89,female,77.285
2077,89,male,97.566
2077,90,female,99.297
2077,90,male,124.409
2077,91,female,110.55
2077,91,male,137.699
2077,92,female,122.906
2077,92,male,152.208
2077,93,female,136.57
2077,93,male,168.124
2077,94,female,151.484
2077,94,male,185.174
2077,95,female,188.789
2077,95,male,229.225
2077,96,female,207.493
2077,96,male,249.52
2077,97,female,225.875
2077,97,male,270.047
2077,98,female,242.909
2077,98,male,289.124
2077,99,female,258.816
2077,99,male,304.823
2077,100,female,277.218
2077,100,male,323.135
2077,101,female,294.763
2077,101,male,340.125
2077,102,female,313.097
2077,102,male,357.716
2077,103,female,332.226
2077,103,male,375.909
2077,104,female,352.16
2077,104,male,394.705
2077,105,female,378.136
2077,105,male,419.821
2077,106,female,400.824
2077,106,male,440.812
2077,107,female,424.874
2077,107,male,462.852
2077,108,female,450.366
2077,108,male,485.995
2077,109,female,477.388
2077,109,male,510.295
2077,110,female,514.673
2077,110,male,544.959
2077,111,female,545.554
2077,111,male,572.207
2077,112,female,578.286
2077,112,male,600.818
2077,113,female,612.984
2077,113,male,630.859
2077,114,female,649.763
2077,114,male,662.402
2077,115,female,703.115
2077,115,male,710.03
2077,116,female,745.303
2077,116,male,745.531
2077,117,female,782.808
2077,117,male,782.808
2077,118,female,821.948
2077,118,male,821.948
2077,119,female,1000.0
2077,119,male,1000.0
2078,0,female,1.321
2078,0,male,1.592
2078,1,female,0.085
2078,1,male,0.104
2078,2,female,0.049
2078,2,male,0.06
2078,3,female,0.041
2078,3,male,0.048
2078,4,female,0.034
2078,4,male,0.039
2078,5,female,0.034
2078,5,male,0.038
2078,6,female,0.03
2078,6,male,0.035
2078,7,female,0.028
2078,7,male,0.033
2078,8,female,0.026
2078,8,male,0.032
2078,9,female,0.025
2078,9,male,0.033
2078,10,female,0.032
2078,10,male,0.043
2078,11,female,0.035
2078,11,male,0.047
2078,12,female,0.04
2078,12,male,0.053
2078,13,female,0.046
2078,13,male,0.064
2078,14,female,0.053
2078,14,male,0.086
2078,15,female,0.089
2078,15,male,0.171
2078,16,female,0.108
2078,16,male,0.238
2078,17,female,0.133
2078,17,male,0.321
2078,18,female,0.161
2078,18,male,0.414
2078,19,female,0.183
2078,19,male,0.495
2078,20,female,0.282
2078,20,male,0.784
2078,21,female,0.307
2078,21,male,0.864
2078,22,female,0.332
2078,22,male,0.91
2078,23,female,0.359
2078,23,male,0.943
2078,24,female,0.379
2078,24,male,0.982
2078,25,female,0.503
2078,25,male,1.302
2078,26,female,0.533
2078,26,male,1.362
2078,27,female,0.566
2078,27,male,1.417
2078,28,female,0.601
2078,28,male,1.476
2078,29,female,0.644
2078,29,male,1.527
2078,30,female,0.744
2078,30,male,1.68
2078,31,female,0.797
2078,31,male,1.713
2078,32,female,0.849
2078,32,male,1.745
2078,33,female,0.9
2078,33,male,1.793
2078,34,female,0.936
2078,34,male,1.858
2078,35,female,0.856
2078,35,male,1.678
2078,36,female,0.906
2078,36,male,1.739
2078,37,female,0.972
2078,37,male,1.812
2078,38,female,1.047
2078,38,male,1.896
2078,39,female,1.111
2078,39,male,1.98
2078,40,female,0.908
2078,40,male,1.622
2078,41,female,0.945
2078,41,male,1.671
2078,42,female,0.993
2078,42,male,1.729
2078,43,female,1.063
2078,43,male,1.799
2078,44,female,1.143
2078,44,male,1.9
2078,45,female,1.015
2078,45,male,1.667
2078,46,female,1.102
2078,46,male,1.794
2078,47,female,1.195
2078,47,male,1.928
2078,48,female,1.298
2078,48,male,2.076
2078,49,female,1.409
2078,49,male,2.248
2078,50,female,1.542
2078,50,male,2.473
2078,51,female,1.672
2078,51,male,2.696
2078,52,female,1.821
2078,52,male,2.938
2078,53,female,1.99
2078,53,male,3.208
2078,54,female,2.174
2078,54,male,3.533
2078,55,female,2.575
2078,55,male,4.206
2078,56,female,2.806
2078,56,male,4.573
2078,57,female,3.058
2078,57,male,4.958
2078,58,female,3.324
2078,58,male,5.368
2078,59,female,3.603
2078,59,male,5.806
2078,60,female,3.968
2078,60,male,6.368
2078,61,female,4.271
2078,61,male,6.887
2078,62,female,4.577
2078,62,male,7.44
2078,63,female,4.889
2078,63,male,8.014
2078,64,female,5.208
2078,64,male,8.596
2078,65,female,5.009
2078,65,male,8.341
2078,66,female,5.369
2078,66,male,8.915
2078,67,female,5.795
2078,67,male,9.488
2078,68,female,6.308
2078,68,male,10.081
2078,69,female,6.906
2078,69,male,10.758
2078,70,female,7.334
2078,70,male,11.173
2078,71,female,8.089
2078,71,male,12.067
2078,72,female,8.944
2078,72,male,13.128
2078,73,female,9.982
2078,73,male,14.514
2078,74,female,11.027
2078,74,male,15.935
2078,75,female,12.624
2078,75,male,18.109
2078,76,female,13.927
2078,76,male,19.827
2078,77,female,15.458
2078,77,male,21.832
2078,78,female,17.181
2078,78,male,24.071
2078,79,female,19.14
2078,79,male,26.562
2078,80,female,24.485
2078,80,male,33.598
2078,81,female,27.418
2078,81,male,37.17
2078,82,female,30.833
2078,82,male,41.226
2078,83,female,34.613
2078,83,male,45.798
2078,84,female,38.734
2078,84,male,50.964
2078,85,female,48.652
2078,85,male,63.54
2078,86,female,54.521
2078,86,male,70.663
2078,87,female,61.042
2078,87,male,78.649
2078,88,female,68.359
2078,88,male,87.319
2078,89,female,76.739
2078,89,male,96.876
2078,90,female,98.842
2078,90,male,123.839
2078,91,female,110.043
2078,91,male,137.069
2078,92,female,122.343
2078,92,male,151.51
2078,93,female,135.944
2078,93,male,167.354
2078,94,female,150.79
2078,94,male,184.326
2078,95,female,188.302
2078,95,male,228.633
2078,96,female,206.958
2078,96,male,248.876
2078,97,female,225.292
2078,97,male,269.35
2078,98,female,242.282
2078,98,male,288.378
2078,99,female,258.148
2078,99,male,304.036
2078,100,female,276.708
2078,100,male,322.541
2078,101,female,294.221
2078,101,male,339.499
2078,102,female,312.521
2078,102,male,357.058
2078,103,female,331.615
2078,103,male,375.218
2078,104,female,351.512
2078,104,male,393.979
2078,105,female,377.578
2078,105,male,419.202
2078,106,female,400.233
2078,106,male,440.162
2078,107,female,424.247
2078,107,male,462.169
2078,108,female,449.702
2078,108,male,485.278
2078,109,female,476.683
2078,109,male,509.542
2078,110,female,514.087
2078,110,male,544.339
2078,111,female,544.933
2078,111,male,571.556
2078,112,female,577.629
2078,112,male,600.134
2078,113,female,612.287
2078,113,male,630.141
2078,114,female,649.024
2078,114,male,661.648
2078,115,female,702.497
2078,115,male,709.405
2078,116,female,744.647
2078,116,male,744.876
2078,117,female,782.119
2078,117,male,782.119
2078,118,female,821.225
2078,118,male,821.225
2078,119,female,1000.0
2078,119,male,1000.0
2079,0,female,1.289
2079,0,male,1.554
2079,1,female,0.083
2079,1,male,0.101
2079,2,female,0.048
2079,2,male,0.058
2079,3,female,0.04
2079,3,male,0.047
2079,4,female,0.033
2079,4,male,0.038
2079,5,female,0.033
2079,5,male,0.037
2079,6,female,0.03
2079,6,male,0.034
2079,7,female,0.027
2079,7,male,0.032
2079,8,female,0.026
2079,8,male,0.031
2079,9,female,0.025
2079,9,male,0.032
2079,10,female,0.032
2079,10,male,0.042
2079,11,female,0.034
2079,11,male,0.046
2079,12,female,0.039
2079,12,male,0.051
2079,13,female,0.045
2079,13,male,0.063
2079,14,female,0.052
2079,14,male,0.084
2079,15,female,0.088
2079,15,male,0.168
2079,16,female,0.107
2079,16,male,0.234
2079,17,female,0.131
2079,17,male,0.316
2079,18,female,0.159
2079,18,male,0.408
2079,19,female,0.18
2079,19,male,0.488
2079,20,female,0.279
2079,20,male,0.778
2079,21,female,0.304
2079,21,male,0.857
2079,22,female,0.329
2079,22,male,0.902
2079,23,female,0.356
2079,23,male,0.935
2079,24,female,0.375
2079,24,male,0.974
2079,25,female,0.5
2079,25,male,1.294
2079,26,female,0.53
2079,26,male,1.353
2079,27,female,0.563
2079,27,male,1.409
2079,28,female,0.598
2079,28,male,1.467
2079,29,female,0.64
2079,29,male,1.518
2079,30,female,0.74
2079,30,male,1.669
2079,31,female,0.793
2079,31,male,1.702
2079,32,female,0.844
2079,32,male,1.734
2079,33,female,0.895
2079,33,male,1.783
2079,34,female,0.931
2079,34,male,1.847
2079,35,female,0.849
2079,35,male,1.665
2079,36,female,0.898
2079,36,male,1.724
2079,37,female,0.964
2079,37,male,1.798
2079,38,female,1.038
2079,38,male,1.88
2079,39,female,1.102
2079,39,male,1.964
2079,40,female,0.898
2079,40,male,1.605
2079,41,female,0.935
2079,41,male,1.653
2079,42,female,0.983
2079,42,male,1.711
2079,43,female,1.052
2079,43,male,1.78
2079,44,female,1.131
2079,44,male,1.881
2079,45,female,1.003
2079,45,male,1.647
2079,46,female,1.089
2079,46,male,1.773
2079,47,female,1.181
2079,47,male,1.905
2079,48,female,1.283
2079,48,male,2.051
2079,49,female,1.392
2079,49,male,2.221
2079,50,female,1.524
2079,50,male,2.444
2079,51,female,1.652
2079,51,male,2.665
2079,52,female,1.8
2079,52,male,2.903
2079,53,female,1.967
2079,53,male,3.171
2079,54,female,2.148
2079,54,male,3.492
2079,55,female,2.546
2079,55,male,4.158
2079,56,female,2.774
2079,56,male,4.522
2079,57,female,3.024
2079,57,male,4.902
2079,58,female,3.287
2079,58,male,5.308
2079,59,female,3.562
2079,59,male,5.741
2079,60,female,3.924
2079,60,male,6.297
2079,61,female,4.222
2079,61,male,6.809
2079,62,female,4.526
2079,62,male,7.356
2079,63,female,4.834
2079,63,male,7.923
2079,64,female,5.15
2079,64,male,8.499
2079,65,female,4.951
2079,65,male,8.244
2079,66,female,5.306
2079,66,male,8.811
2079,67,female,5.728
2079,67,male,9.378
2079,68,female,6.234
2079,68,male,9.964
2079,69,female,6.826
2079,69,male,10.633
2079,70,female,7.247
2079,70,male,11.041
2079,71,female,7.993
2079,71,male,11.924
2079,72,female,8.838
2079,72,male,12.972
2079,73,female,9.864
2079,73,male,14.342
2079,74,female,10.896
2079,74,male,15.746
2079,75,female,12.482
2079,75,male,17.905
2079,76,female,13.77
2079,76,male,19.604
2079,77,female,15.283
2079,77,male,21.586
2079,78,female,16.987
2079,78,male,23.799
2079,79,female,18.924
2079,79,male,26.262
2079,80,female,24.266
2079,80,male,33.296
2079,81,female,27.173
2079,81,male,36.837
2079,82,female,30.556
2079,82,male,40.857
2079,83,female,34.303
2079,83,male,45.388
2079,84,female,38.387
2079,84,male,50.507
2079,85,female,48.308
2079,85,male,63.092
2079,86,female,54.136
2079,86,male,70.163
2079,87,female,60.611
2079,87,male,78.093
2079,88,female,67.876
2079,88,male,86.702
2079,89,female,76.197
2079,89,male,96.192
2079,90,female,98.389
2079,90,male,123.272
2079,91,female,109.539
2079,91,male,136.441
2079,92,female,121.783
2079,92,male,150.816
2079,93,female,135.321
2079,93,male,166.587
2079,94,female,150.099
2079,94,male,183.482
2079,95,female,187.816
2079,95,male,228.043
2079,96,female,206.424
2079,96,male,248.234
2079,97,female,224.711
2079,97,male,268.655
2079,98,female,241.657
2079,98,male,287.634
2079,99,female,257.482
2079,99,male,303.251
2079,100,female,276.199
2079,100,male,321.947
2079,101,female,293.68
2079,101,male,338.875
2079,102,female,311.946
2079,102,male,356.401
2079,103,female,331.005
2079,103,male,374.528
2079,104,female,350.865
2079,104,male,393.254
2079,105,female,377.021
2079,105,male,418.583
2079,106,female,399.642
2079,106,male,439.512
2079,107,female,423.621
2079,107,male,461.487
2079,108,female,449.038
2079,108,male,484.562
2079,109,female,475.98
2079,109,male,508.79
2079,110,female,513.503
2079,110,male,543.72
2079,111,female,544.313
2079,111,male,570.906
2079,112,female,576.971
2079,112,male,599.451
2079,113,female,611.59
2079,113,male,629.424
2079,114,female,648.285
2079,114,male,660.896
2079,115,female,701.879
2079,115,male,708.781
2079,116,female,743.993
2079,116,male,744.221
2079,117,female,781.432
2079,117,male,781.432
2079,118,female,820.503
2079,118,male,820.503
2079,119,female,1000.0
2079,119,male,1000.0
2080,0,female,1.258
2080,0,male,1.516
2080,1,female,0.081
2080,1,male,0.098
2080,2,female,0.047
2080,2,male,0.057
2080,3,female,0.039
2080,3,male,0.046
2080,4,female,0.032
2080,4,male,0.037
2080,5,female,0.032
2080,5,male,0.036
2080,6,female,0.029
2080,6,male,0.033
2080,7,female,0.027
2080,7,male,0.031
2080,8,female,0.025
2080,8,male,0.03
2080,9,female,0.024
2080,9,male,0.031
2080,10,female,0.031
2080,10,male,0.042
2080,11,female,0.033
2080,11,male,0.045
2080,12,female,0.038
2080,12,male,0.05
2080,13,female,0.044
2080,13,male,0.061
2080,14,female,0.051
2080,14,male,0.082
2080,15,female,0.087
2080,15,male,0.166
2080,16,female,0.105
2080,16,male,0.231
2080,17,female,0.129
2080,17,male,0.312
2080,18,female,0.157
2080,18,male,0.403
2080,19,female,0.178
2080,19,male,0.481
2080,20,female,0.277
2080,20,male,0.771
2080,21,female,0.302
2080,21,male,0.849
2080,22,female,0.326
2080,22,male,0.895
2080,23,female,0.353
2080,23,male,0.927
2080,24,female,0.372
2080,24,male,0.966
2080,25,female,0.497
2080,25,male,1.286
2080,26,female,0.527
2080,26,male,1.345
2080,27,female,0.559
2080,27,male,1.4
2080,28,female,0.594
2080,28,male,1.458
2080,29,female,0.636
2080,29,male,1.509
2080,30,female,0.735
2080,30,male,1.659
2080,31,female,0.788
2080,31,male,1.692
2080,32,female,0.839
2080,32,male,1.724
2080,33,female,0.89
2080,33,male,1.772
2080,34,female,0.925
2080,34,male,1.835
2080,35,female,0.842
2080,35,male,1.651
2080,36,female,0.891
2080,36,male,1.71
2080,37,female,0.956
2080,37,male,1.783
2080,38,female,1.03
2080,38,male,1.865
2080,39,female,1.093
2080,39,male,1.948
2080,40,female,0.889
2080,40,male,1.589
2080,41,female,0.925
2080,41,male,1.636
2080,42,female,0.973
2080,42,male,1.693
2080,43,female,1.041
2080,43,male,1.762
2080,44,female,1.119
2080,44,male,1.861
2080,45,female,0.991
2080,45,male,1.627
2080,46,female,1.076
2080,46,male,1.751
2080,47,female,1.167
2080,47,male,1.883
2080,48,female,1.268
2080,48,male,2.026
2080,49,female,1.375
2080,49,male,2.195
2080,50,female,1.507
2080,50,male,2.416
2080,51,female,1.633
2080,51,male,2.634
2080,52,female,1.779
2080,52,male,2.87
2080,53,female,1.944
2080,53,male,3.134
2080,54,female,2.123
2080,54,male,3.452
2080,55,female,2.517
2080,55,male,4.112
2080,56,female,2.743
2080,56,male,4.471
2080,57,female,2.99
2080,57,male,4.847
2080,58,female,3.25
2080,58,male,5.248
2080,59,female,3.522
2080,59,male,5.676
2080,60,female,3.879
2080,60,male,6.226
2080,61,female,4.175
2080,61,male,6.732
2080,62,female,4.475
2080,62,male,7.273
2080,63,female,4.779
2080,63,male,7.834
2080,64,female,5.092
2080,64,male,8.403
2080,65,female,4.894
2080,65,male,8.148
2080,66,female,5.245
2080,66,male,8.709
2080,67,female,5.662
2080,67,male,9.269
2080,68,female,6.162
2080,68,male,9.848
2080,69,female,6.747
2080,69,male,10.51
2080,70,female,7.161
2080,70,male,10.91
2080,71,female,7.898
2080,71,male,11.783
2080,72,female,8.733
2080,72,male,12.819
2080,73,female,9.747
2080,73,male,14.172
2080,74,female,10.767
2080,74,male,15.56
2080,75,female,12.341
2080,75,male,17.703
2080,76,female,13.615
2080,76,male,19.382
2080,77,female,15.111
2080,77,male,21.343
2080,78,female,16.795
2080,78,male,23.531
2080,79,female,18.711
2080,79,male,25.966
2080,80,female,24.048
2080,80,male,32.998
2080,81,female,26.929
2080,81,male,36.507
2080,82,female,30.283
2080,82,male,40.491
2080,83,female,33.995
2080,83,male,44.981
2080,84,female,38.043
2080,84,male,50.055
2080,85,female,47.966
2080,85,male,62.646
2080,86,female,53.753
2080,86,male,69.668
2080,87,female,60.182
2080,87,male,77.541
2080,88,female,67.396
2080,88,male,86.09
2080,89,female,75.659
2080,89,male,95.512
2080,90,female,97.938
2080,90,male,122.707
2080,91,female,109.038
2080,91,male,135.816
2080,92,female,121.225
2080,92,male,150.126
2080,93,female,134.701
2080,93,male,165.824
2080,94,female,149.412
2080,94,male,182.641
2080,95,female,187.332
2080,95,male,227.455
2080,96,female,205.891
2080,96,male,247.593
2080,97,female,224.131
2080,97,male,267.961
2080,98,female,241.033
2080,98,male,286.892
2080,99,female,256.818
2080,99,male,302.469
2080,100,female,275.69
2080,100,male,321.355
2080,101,female,293.14
2080,101,male,338.251
2080,102,female,311.372
2080,102,male,355.745
2080,103,female,330.396
2080,103,male,373.839
2080,104,female,350.22
2080,104,male,392.53
2080,105,female,376.465
2080,105,male,417.965
2080,106,female,399.053
2080,106,male,438.864
2080,107,female,422.996
2080,107,male,460.806
2080,108,female,448.376
2080,108,male,483.847
2080,109,female,475.278
2080,109,male,508.039
2080,110,female,512.918
2080,110,male,543.101
2080,111,female,543.694
2080,111,male,570.257
2080,112,female,576.315
2080,112,male,598.769
2080,113,female,610.895
2080,113,male,628.708
2080,114,female,647.548
2080,114,male,660.144
2080,115,female,701.262
2080,115,male,708.158
2080,116,female,743.338
2080,116,male,743.566
2080,117,female,780.745
2080,117,male,780.745
2080,118,female,819.782
2080,118,male,819.782
2080,119,female,1000.0
2080,119,male,1000.0
2081,0,female,1.227
2081,0,male,1.479
2081,1,female,0.079
2081,1,male,0.096
2081,2,female,0.046
2081,2,male,0.055
2081,3,female,0.038
2081,3,male,0.044
2081,4,female,0.032
2081,4,male,0.036
2081,5,female,0.031
2081,5,male,0.036
2081,6,female,0.028
2081,6,male,0.032
2081,7,female,0.026
2081,7,male,0.03
2081,8,female,0.024
2081,8,male,0.03
2081,9,female,0.024
2081,9,male,0.03
2081,10,female,0.03
2081,10,male,0.041
2081,11,female,0.033
2081,11,male,0.044
2081,12,female,0.037
2081,12,male,0.049
2081,13,female,0.043
2081,13,male,0.06
2081,14,female,0.05
2081,14,male,0.08
2081,15,female,0.086
2081,15,male,0.164
2081,16,female,0.104
2081,16,male,0.228
2081,17,female,0.128
2081,17,male,0.308
2081,18,female,0.155
2081,18,male,0.397
2081,19,female,0.175
2081,19,male,0.475
2081,20,female,0.275
2081,20,male,0.764
2081,21,female,0.299
2081,21,male,0.842
2081,22,female,0.323
2081,22,male,0.887
2081,23,female,0.35
2081,23,male,0.919
2081,24,female,0.369
2081,24,male,0.957
2081,25,female,0.494
2081,25,male,1.278
2081,26,female,0.524
2081,26,male,1.337
2081,27,female,0.556
2081,27,male,1.391
2081,28,female,0.59
2081,28,male,1.449
2081,29,female,0.632
2081,29,male,1.499
2081,30,female,0.731
2081,30,male,1.649
2081,31,female,0.783
2081,31,male,1.682
2081,32,female,0.834
2081,32,male,1.713
2081,33,female,0.884
2081,33,male,1.761
2081,34,female,0.919
2081,34,male,1.824
2081,35,female,0.835
2081,35,male,1.638
2081,36,female,0.884
2081,36,male,1.697
2081,37,female,0.948
2081,37,male,1.769
2081,38,female,1.022
2081,38,male,1.85
2081,39,female,1.084
2081,39,male,1.932
2081,40,female,0.88
2081,40,male,1.572
2081,41,female,0.916
2081,41,male,1.619
2081,42,female,0.963
2081,42,male,1.676
2081,43,female,1.03
2081,43,male,1.743
2081,44,female,1.108
2081,44,male,1.842
2081,45,female,0.979
2081,45,male,1.608
2081,46,female,1.063
2081,46,male,1.731
2081,47,female,1.153
2081,47,male,1.86
2081,48,female,1.253
2081,48,male,2.002
2081,49,female,1.359
2081,49,male,2.169
2081,50,female,1.489
2081,50,male,2.387
2081,51,female,1.614
2081,51,male,2.603
2081,52,female,1.758
2081,52,male,2.836
2081,53,female,1.921
2081,53,male,3.097
2081,54,female,2.099
2081,54,male,3.411
2081,55,female,2.489
2081,55,male,4.066
2081,56,female,2.712
2081,56,male,4.421
2081,57,female,2.956
2081,57,male,4.793
2081,58,female,3.213
2081,58,male,5.189
2081,59,female,3.483
2081,59,male,5.613
2081,60,female,3.836
2081,60,male,6.156
2081,61,female,4.128
2081,61,male,6.657
2081,62,female,4.425
2081,62,male,7.192
2081,63,female,4.726
2081,63,male,7.746
2081,64,female,5.035
2081,64,male,8.309
2081,65,female,4.837
2081,65,male,8.053
2081,66,female,5.184
2081,66,male,8.608
2081,67,female,5.596
2081,67,male,9.161
2081,68,female,6.09
2081,68,male,9.733
2081,69,female,6.669
2081,69,male,10.388
2081,70,female,7.076
2081,70,male,10.781
2081,71,female,7.805
2081,71,male,11.643
2081,72,female,8.63
2081,72,male,12.667
2081,73,female,9.631
2081,73,male,14.004
2081,74,female,10.639
2081,74,male,15.375
2081,75,female,12.202
2081,75,male,17.503
2081,76,female,13.461
2081,76,male,19.164
2081,77,female,14.941
2081,77,male,21.102
2081,78,female,16.606
2081,78,male,23.266
2081,79,female,18.5
2081,79,male,25.673
2081,80,female,23.833
2081,80,male,32.703
2081,81,female,26.688
2081,81,male,36.179
2081,82,female,30.011
2081,82,male,40.128
2081,83,female,33.691
2081,83,male,44.578
2081,84,female,37.702
2081,84,male,49.606
2081,85,female,47.628
2081,85,male,62.203
2081,86,female,53.373
2081,86,male,69.175
2081,87,female,59.757
2081,87,male,76.993
2081,88,female,66.92
2081,88,male,85.481
2081,89,female,75.124
2081,89,male,94.837
2081,90,female,97.49
2081,90,male,122.145
2081,91,female,108.538
2081,91,male,135.194
2081,92,female,120.67
2081,92,male,149.438
2081,93,female,134.084
2081,93,male,165.064
2081,94,female,148.727
2081,94,male,181.805
2081,95,female,186.848
2081,95,male,226.868
2081,96,female,205.36
2081,96,male,246.954
2081,97,female,223.553
2081,97,male,267.27
2081,98,female,240.411
2081,98,male,286.151
2081,99,female,256.155
2081,99,male,301.688
2081,100,female,275.183
2081,100,male,320.764
2081,101,female,292.6
2081,101,male,337.629
2081,102,female,310.799
2081,102,male,355.091
2081,103,female,329.788
2081,103,male,373.151
2081,104,female,349.575
2081,104,male,391.808
2081,105,female,375.909
2081,105,male,417.349
2081,106,female,398.464
2081,106,male,438.216
2081,107,female,422.372
2081,107,male,460.126
2081,108,female,447.714
2081,108,male,483.133
2081,109,female,474.576
2081,109,male,507.29
2081,110,female,512.335
2081,110,male,542.484
2081,111,female,543.075
2081,111,male,569.608
2081,112,female,575.659
2081,112,male,598.088
2081,113,female,610.2
2081,113,male,627.993
2081,114,female,646.811
2081,114,male,659.393
2081,115,female,700.645
2081,115,male,707.535
2081,116,female,742.685
2081,116,male,742.913
2081,117,female,780.058
2081,117,male,780.058
2081,118,female,819.061
2081,118,male,819.061
2081,119,female,1000.0
2081,119,male,1000.0
2082,0,female,1.197
2082,0,male,1.443
2082,1,female,0.077
2082,1,male,0.094
2082,2,female,0.044
2082,2,male,0.054
2082,3,female,0.037
2082,3,male,0.043
2082,4,female,0.031
2082,4,male,0.035
2082,5,female,0.03
2082,5,male,0.035
2082,6,female,0.027
2082,6,male,0.031
2082,7,female,0.025
2082,7,male,0.03
2082,8,female,0.024
2082,8,male,0.029
2082,9,female,0.023
2082,9,male,0.029
2082,10,female,0.03
2082,10,male,0.04
2082,11,female,0.032
2082,11,male,0.043
2082,12,female,0.036
2082,12,male,0.048
2082,13,female,0.042
2082,13,male,0.059
2082,14,female,0.049
2082,14,male,0.079
2082,15,female,0.085
2082,15,male,0.162
2082,16,female,0.102
2082,16,male,0.225
2082,17,female,0.126
2082,17,male,0.304
2082,18,female,0.153
2082,18,male,0.392
2082,19,female,0.173
2082,19,male,0.468
2082,20,female,0.272
2082,20,male,0.758
2082,21,female,0.297
2082,21,male,0.835
2082,22,female,0.32
2082,22,male,0.879
2082,23,female,0.347
2082,23,male,0.911
2082,24,female,0.366
2082,24,male,0.949
2082,25,female,0.491
2082,25,male,1.27
2082,26,female,0.52
2082,26,male,1.328
2082,27,female,0.552
2082,27,male,1.383
2082,28,female,0.587
2082,28,male,1.44
2082,29,female,0.629
2082,29,male,1.49
2082,30,female,0.726
2082,30,male,1.639
2082,31,female,0.778
2082,31,male,1.672
2082,32,female,0.829
2082,32,male,1.703
2082,33,female,0.879
2082,33,male,1.751
2082,34,female,0.914
2082,34,male,1.813
2082,35,female,0.829
2082,35,male,1.625
2082,36,female,0.877
2082,36,male,1.683
2082,37,female,0.94
2082,37,male,1.754
2082,38,female,1.013
2082,38,male,1.835
2082,39,female,1.076
2082,39,male,1.917
2082,40,female,0.87
2082,40,male,1.556
2082,41,female,0.906
2082,41,male,1.602
2082,42,female,0.952
2082,42,male,1.658
2082,43,female,1.019
2082,43,male,1.725
2082,44,female,1.096
2082,44,male,1.822
2082,45,female,0.968
2082,45,male,1.589
2082,46,female,1.051
2082,46,male,1.71
2082,47,female,1.14
2082,47,male,1.838
2082,48,female,1.238
2082,48,male,1.979
2082,49,female,1.343
2082,49,male,2.143
2082,50,female,1.472
2082,50,male,2.36
2082,51,female,1.595
2082,51,male,2.573
2082,52,female,1.737
2082,52,male,2.803
2082,53,female,1.899
2082,53,male,3.061
2082,54,female,2.074
2082,54,male,3.372
2082,55,female,2.461
2082,55,male,4.02
2082,56,female,2.682
2082,56,male,4.372
2082,57,female,2.923
2082,57,male,4.739
2082,58,female,3.177
2082,58,male,5.131
2082,59,female,3.444
2082,59,male,5.55
2082,60,female,3.793
2082,60,male,6.086
2082,61,female,4.081
2082,61,male,6.582
2082,62,female,4.375
2082,62,male,7.111
2082,63,female,4.672
2082,63,male,7.659
2082,64,female,4.978
2082,64,male,8.215
2082,65,female,4.78
2082,65,male,7.96
2082,66,female,5.124
2082,66,male,8.508
2082,67,female,5.531
2082,67,male,9.055
2082,68,female,6.02
2082,68,male,9.62
2082,69,female,6.591
2082,69,male,10.267
2082,70,female,6.992
2082,70,male,10.653
2082,71,female,7.712
2082,71,male,11.505
2082,72,female,8.527
2082,72,male,12.517
2082,73,female,9.517
2082,73,male,13.838
2082,74,female,10.513
2082,74,male,15.193
2082,75,female,12.064
2082,75,male,17.306
2082,76,female,13.309
2082,76,male,18.948
2082,77,female,14.772
2082,77,male,20.864
2082,78,female,16.419
2082,78,male,23.003
2082,79,female,18.292
2082,79,male,25.384
2082,80,female,23.619
2082,80,male,32.41
2082,81,female,26.449
2082,81,male,35.855
2082,82,female,29.742
2082,82,male,39.768
2082,83,female,33.389
2082,83,male,44.179
2082,84,female,37.364
2082,84,male,49.162
2082,85,female,47.291
2082,85,male,61.764
2082,86,female,52.996
2082,86,male,68.687
2082,87,female,59.335
2082,87,male,76.449
