year,age,sex,immigration_status,migration_flow,number_of_people
2027,18,female,OFN,emigration,1961.0
2027,18,female,OFN,immigration,1989.0
2027,18,male,INA Nonimmigrant,emigration,402.0
2027,18,male,INA Nonimmigrant,immigration,1853.0
2027,18,male,LPR+,emigration,693.0
2027,18,male,LPR+,immigration,5960.0
2027,18,male,OFN,emigration,2299.0
2027,18,male,OFN,immigration,2382.0
2027,19,female,INA Nonimmigrant,emigration,409.0
2027,19,female,INA Nonimmigrant,immigration,1856.0
2027,19,female,LPR+,emigration,593.0
2027,19,female,LPR+,immigration,3062.0
2027,19,female,OFN,emigration,2094.0
2027,19,female,OFN,immigration,2126.0
2027,19,male,INA Nonimmigrant,emigration,450.0
2027,19,male,INA Nonimmigrant,immigration,2221.0
2027,19,male,LPR+,emigration,743.0
2027,19,male,LPR+,immigration,6629.0
2027,19,male,OFN,emigration,2474.0
2027,19,male,OFN,immigration,2527.0
2027,20,female,INA Nonimmigrant,emigration,454.0
2027,20,female,INA Nonimmigrant,immigration,2128.0
2027,20,female,LPR+,emigration,623.0
2027,20,female,LPR+,immigration,3432.0
2027,20,female,OFN,emigration,2179.0
2027,20,female,OFN,immigration,2260.0
2027,20,male,INA Nonimmigrant,emigration,498.0
2027,20,male,INA Nonimmigrant,immigration,2591.0
2027,20,male,LPR+,emigration,805.0
2027,20,male,LPR+,immigration,7380.0
2027,20,male,OFN,emigration,2588.0
2027,20,male,OFN,immigration,2686.0
2027,21,female,INA Nonimmigrant,emigration,552.0
2027,21,female,INA Nonimmigrant,immigration,2367.0
2027,21,female,LPR+,emigration,707.0
2027,21,female,LPR+,immigration,3911.0
2027,21,female,OFN,emigration,2909.0
2027,21,female,OFN,immigration,2402.0
2027,21,male,INA Nonimmigrant,emigration,571.0
2027,21,male,INA Nonimmigrant,immigration,2935.0
2027,21,male,LPR+,emigration,886.0
2027,21,male,LPR+,immigration,8205.0
2027,21,male,OFN,emigration,3347.0
2027,21,male,OFN,immigration,2839.0
2027,22,female,INA Nonimmigrant,emigration,474.0
2027,22,female,INA Nonimmigrant,immigration,2551.0
2027,22,female,LPR+,emigration,743.0
2027,22,female,LPR+,immigration,4510.0
2027,22,female,OFN,emigration,3046.0
2027,22,female,OFN,immigration,2550.0
2027,22,male,INA Nonimmigrant,emigration,507.0
2027,22,male,INA Nonimmigrant,immigration,3228.0
2027,22,male,LPR+,emigration,983.0
2027,22,male,LPR+,immigration,9110.0
2027,22,male,OFN,emigration,3696.0
2027,22,male,OFN,immigration,3019.0
2027,23,female,INA Nonimmigrant,emigration,1231.0
2027,23,female,INA Nonimmigrant,immigration,2670.0
2027,23,female,LPR+,emigration,874.0
2027,23,female,LPR+,immigration,5231.0
2027,23,female,OFN,emigration,3371.0
2027,23,female,OFN,immigration,2683.0
2027,23,male,INA Nonimmigrant,emigration,1576.0
2027,23,male,INA Nonimmigrant,immigration,3457.0
2027,23,male,LPR+,emigration,1150.0
2027,23,male,LPR+,immigration,10100.0
2027,23,male,OFN,emigration,4058.0
2027,23,male,OFN,immigration,3199.0
2027,24,female,INA Nonimmigrant,emigration,1393.0
2027,24,female,INA Nonimmigrant,immigration,2725.0
2027,24,female,LPR+,emigration,995.0
2027,24,female,LPR+,immigration,6058.0
2027,24,female,OFN,emigration,3679.0
2027,24,female,OFN,immigration,2789.0
2027,24,male,INA Nonimmigrant,emigration,1692.0
2027,24,male,INA Nonimmigrant,immigration,3621.0
2027,24,male,LPR+,emigration,1267.0
2027,24,male,LPR+,immigration,11168.0
2027,24,male,OFN,emigration,4313.0
2027,24,male,OFN,immigration,3372.0
2027,25,female,INA Nonimmigrant,emigration,1561.0
2027,25,female,INA Nonimmigrant,immigration,2730.0
2027,25,female,LPR+,emigration,1131.0
2027,25,female,LPR+,immigration,6952.0
2027,25,female,OFN,emigration,3990.0
2027,25,female,OFN,immigration,2888.0
2027,25,male,INA Nonimmigrant,emigration,2024.0
2027,25,male,INA Nonimmigrant,immigration,3732.0
2027,25,male,LPR+,emigration,1428.0
2027,25,male,LPR+,immigration,12287.0
2027,25,male,OFN,emigration,4827.0
2027,25,male,OFN,immigration,3519.0
2027,26,female,INA Nonimmigrant,emigration,1532.0
2027,26,female,INA Nonimmigrant,immigration,2699.0
2027,26,female,LPR+,emigration,1200.0
2027,26,female,LPR+,immigration,7862.0
2027,26,female,OFN,emigration,4052.0
2027,26,female,OFN,immigration,2969.0
2027,26,male,INA Nonimmigrant,emigration,2002.0
2027,26,male,INA Nonimmigrant,immigration,3802.0
2027,26,male,LPR+,emigration,1542.0
2027,26,male,LPR+,immigration,13414.0
2027,26,male,OFN,emigration,4928.0
2027,26,male,OFN,immigration,3623.0
2027,27,female,INA Nonimmigrant,emigration,1487.0
2027,27,female,INA Nonimmigrant,immigration,2648.0
2027,27,female,LPR+,emigration,1275.0
2027,27,female,LPR+,immigration,8735.0
2027,27,female,OFN,emigration,4091.0
2027,27,female,OFN,immigration,3030.0
2027,27,male,INA Nonimmigrant,emigration,2074.0
2027,27,male,INA Nonimmigrant,immigration,3844.0
2027,27,male,LPR+,emigration,1678.0
2027,27,male,LPR+,immigration,14505.0
2027,27,male,OFN,emigration,5138.0
2027,27,male,OFN,immigration,3684.0
2027,28,female,INA Nonimmigrant,emigration,1472.0
2027,28,female,INA Nonimmigrant,immigration,2585.0
2027,28,female,LPR+,emigration,1376.0
2027,28,female,LPR+,immigration,9536.0
2027,28,female,OFN,emigration,4174.0
2027,28,female,OFN,immigration,3080.0
2027,28,male,INA Nonimmigrant,emigration,2029.0
2027,28,male,INA Nonimmigrant,immigration,3864.0
2027,28,male,LPR+,emigration,1802.0
2027,28,male,LPR+,immigration,15528.0
2027,28,male,OFN,emigration,5210.0
2027,28,male,OFN,immigration,3720.0
2027,29,female,INA Nonimmigrant,emigration,1725.0
2027,29,female,INA Nonimmigrant,immigration,2511.0
2027,29,female,LPR+,emigration,1551.0
2027,29,female,LPR+,immigration,10247.0
2027,29,female,OFN,emigration,4399.0
2027,29,female,OFN,immigration,3106.0
2027,29,male,INA Nonimmigrant,emigration,2251.0
2027,29,male,INA Nonimmigrant,immigration,3866.0
2027,29,male,LPR+,emigration,1942.0
2027,29,male,LPR+,immigration,16464.0
2027,29,male,OFN,emigration,5360.0
2027,29,male,OFN,immigration,3734.0
2027,30,female,INA Nonimmigrant,emigration,1064.0
2027,30,female,INA Nonimmigrant,immigration,2427.0
2027,30,female,LPR+,emigration,1582.0
2027,30,female,LPR+,immigration,10871.0
2027,30,female,OFN,emigration,4767.0
2027,30,female,OFN,immigration,3096.0
2027,30,male,INA Nonimmigrant,emigration,1566.0
2027,30,male,INA Nonimmigrant,immigration,3848.0
2027,30,male,LPR+,emigration,2137.0
2027,30,male,LPR+,immigration,17309.0
2027,30,male,OFN,emigration,5976.0
2027,30,male,OFN,immigration,3738.0
2027,31,female,INA Nonimmigrant,emigration,1137.0
2027,31,female,INA Nonimmigrant,immigration,2331.0
2027,31,female,LPR+,emigration,1730.0
2027,31,female,LPR+,immigration,11421.0
2027,31,female,OFN,emigration,5088.0
2027,31,female,OFN,immigration,3053.0
2027,31,male,INA Nonimmigrant,emigration,1507.0
2027,31,male,INA Nonimmigrant,immigration,3809.0
2027,31,male,LPR+,emigration,2240.0
2027,31,male,LPR+,immigration,18067.0
2027,31,male,OFN,emigration,6371.0
2027,31,male,OFN,immigration,3724.0
2027,32,female,INA Nonimmigrant,emigration,1130.0
2027,32,female,INA Nonimmigrant,immigration,2222.0
2027,32,female,LPR+,emigration,1822.0
2027,32,female,LPR+,immigration,11913.0
2027,32,female,OFN,emigration,5138.0
2027,32,female,OFN,immigration,2984.0
2027,32,male,INA Nonimmigrant,emigration,1603.0
2027,32,male,INA Nonimmigrant,immigration,3750.0
2027,32,male,LPR+,emigration,2383.0
2027,32,male,LPR+,immigration,18743.0
2027,32,male,OFN,emigration,6673.0
2027,32,male,OFN,immigration,3679.0
2027,33,female,INA Nonimmigrant,emigration,1279.0
2027,33,female,INA Nonimmigrant,immigration,2101.0
2027,33,female,LPR+,emigration,2004.0
2027,33,female,LPR+,immigration,12359.0
2027,33,female,OFN,emigration,5564.0
2027,33,female,OFN,immigration,2883.0
2027,33,male,INA Nonimmigrant,emigration,1715.0
2027,33,male,INA Nonimmigrant,immigration,3669.0
2027,33,male,LPR+,emigration,2520.0
2027,33,male,LPR+,immigration,19341.0
2027,33,male,OFN,emigration,7001.0
2027,33,male,OFN,immigration,3611.0
2027,34,female,INA Nonimmigrant,emigration,1242.0
2027,34,female,INA Nonimmigrant,immigration,1971.0
2027,34,female,LPR+,emigration,2063.0
2027,34,female,LPR+,immigration,12763.0
2027,34,female,OFN,emigration,5500.0
2027,34,female,OFN,immigration,2770.0
2027,34,male,INA Nonimmigrant,emigration,1712.0
2027,34,male,INA Nonimmigrant,immigration,3568.0
2027,34,male,LPR+,emigration,2618.0
2027,34,male,LPR+,immigration,19858.0
2027,34,male,OFN,emigration,7053.0
2027,34,male,OFN,immigration,3493.0
2027,35,female,INA Nonimmigrant,emigration,1502.0
2027,35,female,INA Nonimmigrant,immigration,1836.0
2027,35,female,LPR+,emigration,2301.0
2027,35,female,LPR+,immigration,13120.0
2027,35,female,OFN,emigration,6163.0
2027,35,female,OFN,immigration,2650.0
2027,35,male,INA Nonimmigrant,emigration,2195.0
2027,35,male,INA Nonimmigrant,immigration,3452.0
2027,35,male,LPR+,emigration,2845.0
2027,35,male,LPR+,immigration,20292.0
2027,35,male,OFN,emigration,8348.0
2027,35,male,OFN,immigration,3357.0
2027,36,female,INA Nonimmigrant,emigration,1373.0
2027,36,female,INA Nonimmigrant,immigration,1701.0
2027,36,female,LPR+,emigration,2280.0
2027,36,female,LPR+,immigration,13417.0
2027,36,female,OFN,emigration,5781.0
2027,36,female,OFN,immigration,2507.0
2027,36,male,INA Nonimmigrant,emigration,1843.0
2027,36,male,INA Nonimmigrant,immigration,3325.0
2027,36,male,LPR+,emigration,2812.0
2027,36,male,LPR+,immigration,20633.0
2027,36,male,OFN,emigration,7340.0
2027,36,male,OFN,immigration,3196.0
2027,37,female,INA Nonimmigrant,emigration,1406.0
2027,37,female,INA Nonimmigrant,immigration,1571.0
2027,37,female,LPR+,emigration,2360.0
2027,37,female,LPR+,immigration,13627.0
2027,37,female,OFN,emigration,5814.0
2027,37,female,OFN,immigration,2345.0
2027,37,male,INA Nonimmigrant,emigration,1943.0
2027,37,male,INA Nonimmigrant,immigration,3194.0
2027,37,male,LPR+,emigration,2905.0
2027,37,male,LPR+,immigration,20860.0
2027,37,male,OFN,emigration,7552.0
2027,37,male,OFN,immigration,3002.0
2027,38,female,INA Nonimmigrant,emigration,1390.0
2027,38,female,INA Nonimmigrant,immigration,1450.0
2027,38,female,LPR+,emigration,2403.0
2027,38,female,LPR+,immigration,13708.0
2027,38,female,OFN,emigration,5710.0
2027,38,female,OFN,immigration,2188.0
2027,38,male,INA Nonimmigrant,emigration,1866.0
2027,38,male,INA Nonimmigrant,immigration,3060.0
2027,38,male,LPR+,emigration,2937.0
2027,38,male,LPR+,immigration,20940.0
2027,38,male,OFN,emigration,7277.0
2027,38,male,OFN,immigration,2815.0
2027,39,female,INA Nonimmigrant,emigration,1472.0
2027,39,female,INA Nonimmigrant,immigration,1338.0
2027,39,female,LPR+,emigration,2425.0
2027,39,female,LPR+,immigration,13601.0
2027,39,female,OFN,emigration,5451.0
2027,39,female,OFN,immigration,2044.0
2027,39,male,INA Nonimmigrant,emigration,2042.0
2027,39,male,INA Nonimmigrant,immigration,2926.0
2027,39,male,LPR+,emigration,2971.0
2027,39,male,LPR+,immigration,20821.0
2027,39,male,OFN,emigration,7172.0
2027,39,male,OFN,immigration,2636.0
2027,40,female,INA Nonimmigrant,emigration,645.0
2027,40,female,INA Nonimmigrant,immigration,1237.0
2027,40,female,LPR+,emigration,2320.0
2027,40,female,LPR+,immigration,13227.0
2027,40,female,OFN,emigration,5611.0
2027,40,female,OFN,immigration,1900.0
2027,40,male,INA Nonimmigrant,emigration,1010.0
2027,40,male,INA Nonimmigrant,immigration,2795.0
2027,40,male,LPR+,emigration,3065.0
2027,40,male,LPR+,immigration,20435.0
2027,40,male,OFN,emigration,7179.0
2027,40,male,OFN,immigration,2467.0
2027,41,female,INA Nonimmigrant,emigration,588.0
2027,41,female,INA Nonimmigrant,immigration,1146.0
2027,41,female,LPR+,emigration,2259.0
2027,41,female,LPR+,immigration,12504.0
2027,41,female,OFN,emigration,5162.0
2027,41,female,OFN,immigration,1752.0
2027,41,male,INA Nonimmigrant,emigration,931.0
2027,41,male,INA Nonimmigrant,immigration,2668.0
2027,41,male,LPR+,emigration,3010.0
2027,41,male,LPR+,immigration,19716.0
2027,41,male,OFN,emigration,6566.0
2027,41,male,OFN,immigration,2307.0
2027,42,female,INA Nonimmigrant,emigration,604.0
2027,42,female,INA Nonimmigrant,immigration,1066.0
2027,42,female,LPR+,emigration,2281.0
2027,42,female,LPR+,immigration,11380.0
2027,42,female,OFN,emigration,5276.0
2027,42,female,OFN,immigration,1614.0
2027,42,male,INA Nonimmigrant,emigration,926.0
2027,42,male,INA Nonimmigrant,immigration,2548.0
2027,42,male,LPR+,emigration,2997.0
2027,42,male,LPR+,immigration,18624.0
2027,42,male,OFN,emigration,6517.0
2027,42,male,OFN,immigration,2145.0
2027,43,female,INA Nonimmigrant,emigration,635.0
2027,43,female,INA Nonimmigrant,immigration,996.0
2027,43,female,LPR+,emigration,2285.0
2027,43,female,LPR+,immigration,9870.0
2027,43,female,OFN,emigration,5476.0
2027,43,female,OFN,immigration,1514.0
2027,43,male,INA Nonimmigrant,emigration,972.0
2027,43,male,INA Nonimmigrant,immigration,2437.0
2027,43,male,LPR+,emigration,2990.0
2027,43,male,LPR+,immigration,17181.0
2027,43,male,OFN,emigration,6807.0
2027,43,male,OFN,immigration,1969.0
2027,44,female,INA Nonimmigrant,emigration,571.0
2027,44,female,INA Nonimmigrant,immigration,935.0
2027,44,female,LPR+,emigration,2114.0
2027,44,female,LPR+,immigration,8076.0
2027,44,female,OFN,emigration,4985.0
2027,44,female,OFN,immigration,1438.0
2027,44,male,INA Nonimmigrant,emigration,904.0
2027,44,male,INA Nonimmigrant,immigration,2333.0
2027,44,male,LPR+,emigration,2851.0
2027,44,male,LPR+,immigration,15484.0
2027,44,male,OFN,emigration,6332.0
2027,44,male,OFN,immigration,1811.0
2027,45,female,INA Nonimmigrant,emigration,666.0
2027,45,female,INA Nonimmigrant,immigration,880.0
2027,45,female,LPR+,emigration,2125.0
2027,45,female,LPR+,immigration,6178.0
2027,45,female,OFN,emigration,5655.0
2027,45,female,OFN,immigration,1372.0
2027,45,male,INA Nonimmigrant,emigration,1047.0
2027,45,male,INA Nonimmigrant,immigration,2235.0
2027,45,male,LPR+,emigration,2848.0
2027,45,male,LPR+,immigration,13693.0
2027,45,male,OFN,emigration,7287.0
2027,45,male,OFN,immigration,1649.0
2027,46,female,INA Nonimmigrant,emigration,558.0
2027,46,female,INA Nonimmigrant,immigration,830.0
2027,46,female,LPR+,emigration,1801.0
2027,46,female,LPR+,immigration,4384.0
2027,46,female,OFN,emigration,4810.0
2027,46,female,OFN,immigration,1324.0
2027,46,male,INA Nonimmigrant,emigration,877.0
2027,46,male,INA Nonimmigrant,immigration,2140.0
2027,46,male,LPR+,emigration,2542.0
2027,46,male,LPR+,immigration,11989.0
2027,46,male,OFN,emigration,6023.0
2027,46,male,OFN,immigration,1517.0
2027,47,female,INA Nonimmigrant,emigration,559.0
2027,47,female,INA Nonimmigrant,immigration,783.0
2027,47,female,LPR+,emigration,1615.0
2027,47,female,LPR+,immigration,2870.0
2027,47,female,OFN,emigration,4813.0
2027,47,female,OFN,immigration,1280.0
2027,47,male,INA Nonimmigrant,emigration,860.0
2027,47,male,INA Nonimmigrant,immigration,2045.0
2027,47,male,LPR+,emigration,2347.0
2027,47,male,LPR+,immigration,10523.0
2027,47,male,OFN,emigration,5852.0
2027,47,male,OFN,immigration,1410.0
2027,48,female,INA Nonimmigrant,emigration,560.0
2027,48,female,INA Nonimmigrant,immigration,736.0
2027,48,female,LPR+,emigration,1419.0
2027,48,female,LPR+,immigration,1732.0
2027,48,female,OFN,emigration,4815.0
2027,48,female,OFN,immigration,1231.0
2027,48,male,INA Nonimmigrant,emigration,837.0
2027,48,male,INA Nonimmigrant,immigration,1947.0
2027,48,male,LPR+,emigration,2142.0
2027,48,male,LPR+,immigration,9380.0
2027,48,male,OFN,emigration,5648.0
2027,48,male,OFN,immigration,1293.0
2027,49,female,INA Nonimmigrant,emigration,536.0
2027,49,female,INA Nonimmigrant,immigration,690.0
2027,49,female,LPR+,emigration,1157.0
2027,49,female,LPR+,immigration,975.0
2027,49,female,OFN,emigration,4409.0
2027,49,female,OFN,immigration,1184.0
2027,49,male,INA Nonimmigrant,emigration,835.0
2027,49,male,INA Nonimmigrant,immigration,1845.0
2027,49,male,LPR+,emigration,1891.0
2027,49,male,LPR+,immigration,8571.0
2027,49,male,OFN,emigration,5347.0
2027,49,male,OFN,immigration,1185.0
2027,50,female,INA Nonimmigrant,emigration,278.0
2027,50,female,INA Nonimmigrant,immigration,644.0
2027,50,female,LPR+,emigration,819.0
2027,50,female,LPR+,immigration,542.0
2027,50,female,OFN,emigration,3619.0
2027,50,female,OFN,immigration,1130.0
2027,50,male,INA Nonimmigrant,emigration,506.0
2027,50,male,INA Nonimmigrant,immigration,1740.0
2027,50,male,LPR+,emigration,1959.0
2027,50,male,LPR+,immigration,8063.0
2027,50,male,OFN,emigration,4253.0
2027,50,male,OFN,immigration,1098.0
2027,51,female,INA Nonimmigrant,emigration,250.0
2027,51,female,INA Nonimmigrant,immigration,598.0
2027,51,female,LPR+,emigration,637.0
2027,51,female,LPR+,immigration,347.0
2027,51,female,OFN,emigration,3301.0
2027,51,female,OFN,immigration,1069.0
2027,51,male,INA Nonimmigrant,emigration,446.0
2027,51,male,INA Nonimmigrant,immigration,1634.0
2027,51,male,LPR+,emigration,1702.0
2027,51,male,LPR+,immigration,7799.0
2027,51,male,OFN,emigration,3593.0
2027,51,male,OFN,immigration,1058.0
2027,52,female,INA Nonimmigrant,emigration,253.0
2027,52,female,INA Nonimmigrant,immigration,554.0
2027,52,female,LPR+,emigration,570.0
2027,52,female,LPR+,immigration,309.0
2027,52,female,OFN,emigration,3385.0
2027,52,female,OFN,immigration,1014.0
2027,52,male,INA Nonimmigrant,emigration,437.0
2027,52,male,INA Nonimmigrant,immigration,1527.0
2027,52,male,LPR+,emigration,1622.0
2027,52,male,LPR+,immigration,7726.0
2027,52,male,OFN,emigration,3572.0
2027,52,male,OFN,immigration,1009.0
2027,53,female,INA Nonimmigrant,emigration,251.0
2027,53,female,INA Nonimmigrant,immigration,511.0
2027,53,female,LPR+,emigration,525.0
2027,53,female,LPR+,immigration,362.0
2027,53,female,OFN,emigration,3400.0
2027,53,female,OFN,immigration,961.0
2027,53,male,INA Nonimmigrant,emigration,440.0
2027,53,male,INA Nonimmigrant,immigration,1422.0
2027,53,male,LPR+,emigration,1606.0
2027,53,male,LPR+,immigration,7791.0
2027,53,male,OFN,emigration,3701.0
2027,53,male,OFN,immigration,965.0
2027,54,female,INA Nonimmigrant,emigration,245.0
2027,54,female,INA Nonimmigrant,immigration,470.0
2027,54,female,LPR+,emigration,497.0
2027,54,female,LPR+,immigration,457.0
2027,54,female,OFN,emigration,3354.0
2027,54,female,OFN,immigration,908.0
2027,54,male,INA Nonimmigrant,emigration,421.0
2027,54,male,INA Nonimmigrant,immigration,1320.0
2027,54,male,LPR+,emigration,1561.0
2027,54,male,LPR+,immigration,7937.0
2027,54,male,OFN,emigration,3596.0
2027,54,male,OFN,immigration,910.0
2027,55,female,INA Nonimmigrant,emigration,253.0
2027,55,female,INA Nonimmigrant,immigration,430.0
2027,55,female,LPR+,emigration,519.0
2027,55,female,LPR+,immigration,556.0
2027,55,female,OFN,emigration,3475.0
2027,55,female,OFN,immigration,860.0
2027,55,male,INA Nonimmigrant,emigration,451.0
2027,55,male,INA Nonimmigrant,immigration,1219.0
2027,55,male,LPR+,emigration,1662.0
2027,55,male,LPR+,immigration,8102.0
2027,55,male,OFN,emigration,4051.0
2027,55,male,OFN,immigration,859.0
2027,56,female,INA Nonimmigrant,emigration,218.0
2027,56,female,INA Nonimmigrant,immigration,391.0
2027,56,female,LPR+,emigration,447.0
2027,56,female,LPR+,immigration,630.0
2027,56,female,OFN,emigration,3026.0
2027,56,female,OFN,immigration,815.0
2027,56,male,INA Nonimmigrant,emigration,381.0
2027,56,male,INA Nonimmigrant,immigration,1121.0
2027,56,male,LPR+,emigration,1507.0
2027,56,male,LPR+,immigration,8221.0
2027,56,male,OFN,emigration,3315.0
2027,56,male,OFN,immigration,823.0
2027,57,female,INA Nonimmigrant,emigration,203.0
2027,57,female,INA Nonimmigrant,immigration,353.0
2027,57,female,LPR+,emigration,429.0
2027,57,female,LPR+,immigration,662.0
2027,57,female,OFN,emigration,2842.0
2027,57,female,OFN,immigration,771.0
2027,57,male,INA Nonimmigrant,emigration,357.0
2027,57,male,INA Nonimmigrant,immigration,1023.0
2027,57,male,LPR+,emigration,1486.0
2027,57,male,LPR+,immigration,8246.0
2027,57,male,OFN,emigration,3132.0
2027,57,male,OFN,immigration,781.0
2027,58,female,INA Nonimmigrant,emigration,188.0
2027,58,female,INA Nonimmigrant,immigration,315.0
2027,58,female,LPR+,emigration,414.0
2027,58,female,LPR+,immigration,648.0
2027,58,female,OFN,emigration,2668.0
2027,58,female,OFN,immigration,732.0
2027,58,male,INA Nonimmigrant,emigration,333.0
